date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 9,home,Western Oklahoma State,W,12-5,12,5,7,win,20240209_txqt,4,0,1,,,,1,,2,,,,,,1,0,,,2,,4,2024,2023-24,div1,Utah State Eastern,utahstateeastern,kadendavisphyv,Kaden Davis
Mar 12,home,Lamar,W,12-8,12,8,4,win,20240312_abuj,3,2,3,,,1,1,,,,,1,,,6,1,,,,,4,2024,2023-24,div1,Utah State Eastern,utahstateeastern,kadendavisphyv,Kaden Davis
Mar 29,home,Garden City,W,4-1,4,1,3,win,20240329_4fvm,4,2,3,,,,0,,,1,,,,,3,0,,,1,,4,2024,2023-24,div1,Utah State Eastern,utahstateeastern,kadendavisphyv,Kaden Davis
Mar 30,home,Garden City,W,2-1,2,1,1,win,20240330_o0g7,4,0,2,,,,1,,,,,,,,2,0,,1,1,1.00,4,2024,2023-24,div1,Utah State Eastern,utahstateeastern,kadendavisphyv,Kaden Davis
Mar 30,home,Garden City,W,11-10,11,10,1,win,20240330_2hfb,3,2,1,,,,2,2,2,,,,1,,1,0,,,1,,6,2024,2023-24,div1,Utah State Eastern,utahstateeastern,kadendavisphyv,Kaden Davis
Apr 6,home,Butler,W,6-3,6,3,3,win,20240406_7gby,3,1,0,1,,,0,,,,,,,,1,1,,,,,3,2024,2023-24,div1,Utah State Eastern,utahstateeastern,kadendavisphyv,Kaden Davis
Apr 17,home,McCook,W,11-10,11,10,1,win,20240417_hayr,4,1,0,,,,0,1,2,1,,,,,0,0,,,,,5,2024,2023-24,div1,Utah State Eastern,utahstateeastern,kadendavisphyv,Kaden Davis
Apr 18,home,Pratt,W,6-5,6,5,1,win,20240418_5lj2,2,0,0,,,,1,,1,,,1,1,,0,0,,,,,4,2024,2023-24,div1,Utah State Eastern,utahstateeastern,kadendavisphyv,Kaden Davis
Apr 20,home,Pratt,W,12-8,12,8,4,win,20240420_py37,1,2,1,,,1,5,2,,,,1,1,,4,1,,,,,5,2024,2023-24,div1,Utah State Eastern,utahstateeastern,kadendavisphyv,Kaden Davis
Apr 20,home,Pratt,W,13-1,13,1,12,win,20240420_iya3,4,1,3,2,,1,5,,1,,,1,,,8,3,,,,,5,2024,2023-24,div1,Utah State Eastern,utahstateeastern,kadendavisphyv,Kaden Davis
Apr 28,home,Seward County,W,1-0,1,0,1,win,20240428_jz8j,4,0,0,,,,0,,2,,,,,,0,0,,,,,4,2024,2023-24,div1,Utah State Eastern,utahstateeastern,kadendavisphyv,Kaden Davis
Apr 28,home,Seward County,W,11-9,11,9,2,win,20240428_no5l,5,0,2,1,,,0,,,,,,,,3,1,,,,,5,2024,2023-24,div1,Utah State Eastern,utahstateeastern,kadendavisphyv,Kaden Davis
May 4,home,Dodge City,W,8-4,8,4,4,win,20240504_dq8x,4,1,2,,,,0,1,1,,1,,,,2,0,,,,,5,2024,2023-24,div1,Utah State Eastern,utahstateeastern,kadendavisphyv,Kaden Davis
