date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 3,home,Walters State,W,6-5,6,5,1.0,win,20170203_ekw3,3,1,1,1,,,2,1,,,,1.0,win,20170203_ekw3,,,,2,1,,,,,4,2017,2016-17,div1,Chipola,chipolacollege,edmondamericaank1b3,Edmond Americaan
Feb 3,home,San Jacinto,L,6-0,6,0,6.0,win,20170203_0swu,3,0,0,,,,0,1,1,,,6.0,win,20170203_0swu,,,,0,0,,,,,4,2017,2016-17,div1,Chipola,chipolacollege,edmondamericaank1b3,Edmond Americaan
Feb 4,home,San Jacinto,W,8-0,8,0,8.0,win,20170204_e4y4,5,1,1,,,,1,,2,1,,8.0,win,20170204_e4y4,,,,1,0,,,,,5,2017,2016-17,div1,Chipola,chipolacollege,edmondamericaank1b3,Edmond Americaan
Feb 16,home,Gordon State,W,14-7,14,7,7.0,win,20170216_lf72,5,2,3,1,,,2,,,1,,7.0,win,20170216_lf72,,,,4,1,,,,,5,2017,2016-17,div1,Chipola,chipolacollege,edmondamericaank1b3,Edmond Americaan
Feb 17,home,Gordon State,W,4-3,4,3,1.0,win,20170217_vd5e,5,1,2,1,1,,1,,,,,1.0,win,20170217_vd5e,,,,5,2,,,,,5,2017,2016-17,div1,Chipola,chipolacollege,edmondamericaank1b3,Edmond Americaan
Feb 18,home,Columbia State,W,6-1,6,1,5.0,win,20170218_yvmf,2,0,0,,,,0,,1,,,5.0,win,20170218_yvmf,1,,,0,0,,,,,3,2017,2016-17,div1,Chipola,chipolacollege,edmondamericaank1b3,Edmond Americaan
Feb 18,home,Columbia State,W,13-3,13,3,10.0,win,20170218_vqnj,1,0,0,,,,0,,,,,10.0,win,20170218_vqnj,,,,0,0,,,,,1,2017,2016-17,div1,Chipola,chipolacollege,edmondamericaank1b3,Edmond Americaan
Feb 19,home,Columbia State,W,9-3,9,3,6.0,win,20170219_cs9n,4,1,2,,,,1,,,,,6.0,win,20170219_cs9n,1,,,2,0,,,,,5,2017,2016-17,div1,Chipola,chipolacollege,edmondamericaank1b3,Edmond Americaan
Feb 24,home,Shelton State,W,7-1,7,1,6.0,win,20170224_8ywx,3,0,1,,,,0,1,,,1,6.0,win,20170224_8ywx,,,,1,0,,,,,4,2017,2016-17,div1,Chipola,chipolacollege,edmondamericaank1b3,Edmond Americaan
Feb 24,home,State College of Florida,W,7-3,7,3,4.0,win,20170224_7vsj,4,2,2,,,,1,1,,,,4.0,win,20170224_7vsj,,,,2,0,,,,,5,2017,2016-17,div1,Chipola,chipolacollege,edmondamericaank1b3,Edmond Americaan
Feb 25,home,St. Johns River State,W,12-5,12,5,7.0,win,20170225_xkwb,4,0,1,,,,0,,,,1,7.0,win,20170225_xkwb,,,,1,0,,,,,4,2017,2016-17,div1,Chipola,chipolacollege,edmondamericaank1b3,Edmond Americaan
Feb 26,home,Shelton State,W,13-3,13,3,10.0,win,20170226_tdpt,2,1,1,,,1,3,1,1,,,10.0,win,20170226_tdpt,,1,,4,1,,,,,4,2017,2016-17,div1,Chipola,chipolacollege,edmondamericaank1b3,Edmond Americaan
Mar 3,home,Grand Rapids,W,10-0,10,0,10.0,win,20170303_rdjn,3,2,0,,,,1,1,,1,,10.0,win,20170303_rdjn,,,,0,0,,1,2,0.50,4,2017,2016-17,div1,Chipola,chipolacollege,edmondamericaank1b3,Edmond Americaan
Mar 4,home,LSU Eunice,L,9-2,9,2,7.0,win,20170304_l6q2,2,0,0,,,,0,,,,,7.0,win,20170304_l6q2,1,,,0,0,,,,,3,2017,2016-17,div1,Chipola,chipolacollege,edmondamericaank1b3,Edmond Americaan
Mar 5,home,LSU Eunice,W,3-0,3,0,3.0,win,20170305_iuhs,3,1,1,,,,0,,2,,,3.0,win,20170305_iuhs,,,,1,0,,,,,3,2017,2016-17,div1,Chipola,chipolacollege,edmondamericaank1b3,Edmond Americaan
Mar 5,home,Grand Rapids,W,19-1,19,1,18.0,win,,,,,,,,,,,,,18.0,win,,,,,,,,,,,,2017,2016-17,div1,Chipola,chipolacollege,edmondamericaank1b3,Edmond Americaan
Mar 11,home,Tallahassee,W,16-1,16,1,15.0,win,20170311_nb8b,4,2,3,,,,1,,1,,,15.0,win,20170311_nb8b,,,,3,0,,,,,4,2017,2016-17,div1,Chipola,chipolacollege,edmondamericaank1b3,Edmond Americaan
Mar 11,home,Tallahassee,W,9-7,9,7,2.0,win,20170311_r718,3,2,2,,,,1,,,,,2.0,win,20170311_r718,1,,,2,0,,,,,4,2017,2016-17,div1,Chipola,chipolacollege,edmondamericaank1b3,Edmond Americaan
Mar 14,home,Pensacola State,W,8-0,8,0,8.0,win,20170314_kz6p,3,0,0,,,,0,,2,,,8.0,win,20170314_kz6p,,,,0,0,,,,,3,2017,2016-17,div1,Chipola,chipolacollege,edmondamericaank1b3,Edmond Americaan
Mar 16,home,Pensacola State,W,10-0,10,0,10.0,win,20170316_mj21,1,2,0,,,,1,2,,,,10.0,win,20170316_mj21,1,,,0,0,,,,,4,2017,2016-17,div1,Chipola,chipolacollege,edmondamericaank1b3,Edmond Americaan
Mar 21,home,Northwest Florida State,W,5-1,5,1,4.0,win,20170321_sheu,4,1,1,,,,0,,,,,4.0,win,20170321_sheu,,,,1,0,,,,,4,2017,2016-17,div1,Chipola,chipolacollege,edmondamericaank1b3,Edmond Americaan
Mar 23,home,Northwest Florida State,W,13-6,13,6,7.0,win,20170323_o3ai,1,1,1,1,,,0,,,,,7.0,win,20170323_o3ai,,,,2,1,,,,,1,2017,2016-17,div1,Chipola,chipolacollege,edmondamericaank1b3,Edmond Americaan
Apr 1,home,Gulf Coast State,W,11-8,11,8,3.0,win,20170401_du92,3,1,2,,,,2,,,1,,3.0,win,20170401_du92,,1,,2,0,,,,,4,2017,2016-17,div1,Chipola,chipolacollege,edmondamericaank1b3,Edmond Americaan
Apr 1,home,Gulf Coast State,W,10-3,10,3,7.0,win,20170401_ryu8,3,1,2,1,,,0,,,1,,7.0,win,20170401_ryu8,,,,3,1,1,,,,3,2017,2016-17,div1,Chipola,chipolacollege,edmondamericaank1b3,Edmond Americaan
Apr 4,home,Wallace-Dothan,W,7-0,7,0,7.0,win,20170404_sjhx,4,1,2,,,,1,,1,,1,7.0,win,20170404_sjhx,,,,2,0,,,,,4,2017,2016-17,div1,Chipola,chipolacollege,edmondamericaank1b3,Edmond Americaan
Apr 12,home,Tallahassee,W,11-0,11,0,11.0,win,20170412_en0y,3,1,1,,,,0,,,,,11.0,win,20170412_en0y,,,,1,0,,,,,3,2017,2016-17,div1,Chipola,chipolacollege,edmondamericaank1b3,Edmond Americaan
Apr 14,home,Pensacola State,W,11-1,11,1,10.0,win,20170414_n7cm,3,0,1,,,,1,,,,,10.0,win,20170414_n7cm,,,,1,0,,,,,3,2017,2016-17,div1,Chipola,chipolacollege,edmondamericaank1b3,Edmond Americaan
Apr 17,home,Northwest Florida State,W,15-14,15,14,1.0,win,20170417_nmkf,5,2,3,,,,0,,1,,,1.0,win,20170417_nmkf,1,,,3,0,,,,,6,2017,2016-17,div1,Chipola,chipolacollege,edmondamericaank1b3,Edmond Americaan
Apr 22,home,Gulf Coast State,W,12-2,12,2,10.0,win,20170422_okmu,1,0,0,,,,0,,,,,10.0,win,20170422_okmu,1,,,0,0,,,,,2,2017,2016-17,div1,Chipola,chipolacollege,edmondamericaank1b3,Edmond Americaan
