date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 28,home,South Georgia State,W,7-4,7,4,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2017,2016-17,div1,Santa Fe,santafecollege,nicklentzk21n,Nick Lentz
Jan 28,home,South Georgia State,W,3-0,3,0,3.0,win,20170128_7a86,2,1,1,1,,,0,,,,,3.0,win,20170128_7a86,,,,2,1,,,,,2,2017,2016-17,div1,Santa Fe,santafecollege,nicklentzk21n,Nick Lentz
Jan 29,home,Indian River State,W,10-8,10,8,2.0,win,20170129_z2ol,3,2,1,,,1,2,1,1,,,2.0,win,20170129_z2ol,,,,4,1,,,,,4,2017,2016-17,div1,Santa Fe,santafecollege,nicklentzk21n,Nick Lentz
Feb 1,home,Hillsborough,W,3-2,3,2,1.0,win,20170201_2yjl,2,0,0,,,,0,,2,,,1.0,win,20170201_2yjl,1,,,0,0,,,,,3,2017,2016-17,div1,Santa Fe,santafecollege,nicklentzk21n,Nick Lentz
Feb 3,home,Abraham Baldwin,L,7-2,7,2,5.0,win,20170203_rcwj,0,0,0,,,,0,,,,,5.0,win,20170203_rcwj,,,,0,0,,,,,0,2017,2016-17,div1,Santa Fe,santafecollege,nicklentzk21n,Nick Lentz
Feb 4,home,South Florida State,W,5-4,5,4,1.0,win,20170204_e93u,4,2,2,,,,0,,,,,1.0,win,20170204_e93u,,,,2,0,,,,,4,2017,2016-17,div1,Santa Fe,santafecollege,nicklentzk21n,Nick Lentz
Feb 4,home,South Florida State,L,4-2,4,2,2.0,win,20170204_9c7z,3,0,1,,,,0,,,,,2.0,win,20170204_9c7z,1,,,1,0,,,,,4,2017,2016-17,div1,Santa Fe,santafecollege,nicklentzk21n,Nick Lentz
Feb 10,home,Pensacola State,W,9-4,9,4,5.0,win,20170210_ost7,3,1,0,,,,0,1,1,,,5.0,win,20170210_ost7,,,,0,0,,,,,4,2017,2016-17,div1,Santa Fe,santafecollege,nicklentzk21n,Nick Lentz
Feb 13,home,Polk State,L,17-7,17,7,10.0,win,20170213_2yz6,5,0,1,,,,0,,4,,,10.0,win,20170213_2yz6,,,,1,0,,,,,5,2017,2016-17,div1,Santa Fe,santafecollege,nicklentzk21n,Nick Lentz
Feb 15,home,St. Petersburg,L,7-2,7,2,5.0,win,20170215_8pl8,3,0,1,,,,0,,,,,5.0,win,20170215_8pl8,,,,1,0,,,,,3,2017,2016-17,div1,Santa Fe,santafecollege,nicklentzk21n,Nick Lentz
Feb 22,home,Tallahassee,,,,,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2017,2016-17,div1,Santa Fe,santafecollege,nicklentzk21n,Nick Lentz
Mar 3,home,Florida State Jacksonville,W,12-4,12,4,8.0,win,20170303_jv2y,1,0,0,,,,0,,,,,8.0,win,20170303_jv2y,,,,0,0,,,,,1,2017,2016-17,div1,Santa Fe,santafecollege,nicklentzk21n,Nick Lentz
