date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 6,home,Salt Lake,L,11-1,11,1,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2017,2016-17,div1,Yavapai,yavapaicollege,zachpedersondezg,Zach Pederson
Feb 6,home,Salt Lake,L,5-0,5,0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2017,2016-17,div1,Yavapai,yavapaicollege,zachpedersondezg,Zach Pederson
Feb 7,home,Salt Lake,W,10-8,10,8,2.0,win,20170207_4y9a,0,0,0,,,,0,,,,,2.0,win,20170207_4y9a,,,,0,0,,,,,0,2017,2016-17,div1,Yavapai,yavapaicollege,zachpedersondezg,Zach Pederson
Feb 8,home,Salt Lake,W,12-4,12,4,8.0,win,20170208_kypk,0,0,0,,,,0,,,,,8.0,win,20170208_kypk,,,,0,0,,,,,0,2017,2016-17,div1,Yavapai,yavapaicollege,zachpedersondezg,Zach Pederson
Feb 22,home,Thompson Rivers University,W,10-0,10,0,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2017,2016-17,div1,Yavapai,yavapaicollege,zachpedersondezg,Zach Pederson
Feb 22,home,Thompson Rivers University,W,8-6,8,6,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2017,2016-17,div1,Yavapai,yavapaicollege,zachpedersondezg,Zach Pederson
Feb 25,home,Central Arizona,W,6-2,6,2,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2017,2016-17,div1,Yavapai,yavapaicollege,zachpedersondezg,Zach Pederson
Feb 25,home,Central Arizona,L,10-4,10,4,6.0,win,20170225_i4go,0,0,0,,,,0,,,,,6.0,win,20170225_i4go,,,,0,0,,,,,0,2017,2016-17,div1,Yavapai,yavapaicollege,zachpedersondezg,Zach Pederson
Mar 11,home,Pima,W,4-2,4,2,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2017,2016-17,div1,Yavapai,yavapaicollege,zachpedersondezg,Zach Pederson
Mar 11,home,Pima,L,8-3,8,3,5.0,win,20170311_9hup,0,0,0,,,,0,,,,,5.0,win,20170311_9hup,,,,0,0,,,,,0,2017,2016-17,div1,Yavapai,yavapaicollege,zachpedersondezg,Zach Pederson
