date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 2,home,Pensacola State,W,8-1,8,1,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,austinthrasherc2yf,Austin Thrasher
Mar 2,home,Pensacola State,L,5-0,5,0,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,austinthrasherc2yf,Austin Thrasher
Mar 8,home,Bishop State,W,3-2,3,2,1.0,win,20190308_73q5,2,0,1,,,,1,,,1,,1.0,win,20190308_73q5,,1,,1,0,,,,,3,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,austinthrasherc2yf,Austin Thrasher
Mar 8,home,Bishop State,L,11-4,11,4,7.0,win,20190308_g2v6,3,0,0,,,,0,1,,,,7.0,win,20190308_g2v6,,,,0,0,,,,,4,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,austinthrasherc2yf,Austin Thrasher
Mar 23,home,Lurleen B. Wallace,L,9-8,9,8,1.0,win,20190323_xcgm,3,1,3,,1,,4,1,,,,1.0,win,20190323_xcgm,1,,,5,1,,,,,5,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,austinthrasherc2yf,Austin Thrasher
Mar 23,home,Lurleen B. Wallace,L,14-9,14,9,5.0,win,20190323_fhax,4,2,2,,,1,3,,1,,,5.0,win,20190323_fhax,,,,5,1,,,,,4,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,austinthrasherc2yf,Austin Thrasher
Mar 28,home,Wallace-Selma,L,5-1,5,1,4.0,win,20190328_11wh,2,0,0,,,,0,,,,,4.0,win,20190328_11wh,1,,,0,0,,,,,3,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,austinthrasherc2yf,Austin Thrasher
Mar 28,home,Wallace-Selma,L,2-0,2,0,2.0,win,20190328_5rgp,2,0,1,,,,0,2,,,,2.0,win,20190328_5rgp,,,,1,0,,,,,4,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,austinthrasherc2yf,Austin Thrasher
Apr 11,home,Coastal Alabama - Bay Minette,W,14-9,14,9,5.0,win,20190411_ach3,4,1,3,,,,2,1,,,,5.0,win,20190411_ach3,,,,3,0,,,,,5,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,austinthrasherc2yf,Austin Thrasher
Apr 11,home,Coastal Alabama - Bay Minette,W,3-0,3,0,3.0,win,20190411_fei6,3,0,2,,,,0,,,,,3.0,win,20190411_fei6,,,,2,0,,,,,3,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,austinthrasherc2yf,Austin Thrasher
Apr 20,home,Coastal Alabama - Brewton,W,9-2,9,2,7.0,win,20190420_0vzi,2,1,0,,,,0,,,,,7.0,win,20190420_0vzi,2,,,0,0,,,,,4,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,austinthrasherc2yf,Austin Thrasher
Apr 20,home,Coastal Alabama - Brewton,L,11-4,11,4,7.0,win,20190420_7fu8,2,1,1,,,,0,1,,,,7.0,win,20190420_7fu8,1,,,1,0,,,,,4,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,austinthrasherc2yf,Austin Thrasher
Apr 27,home,Coastal Alabama - Monroeville,L,9-4,9,4,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,austinthrasherc2yf,Austin Thrasher
Apr 27,home,Coastal Alabama - Monroeville,L,10-3,10,3,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,austinthrasherc2yf,Austin Thrasher
May 2,home,Wallace-Dothan,L,8-4,8,4,4.0,win,20190502_tzxk,4,0,1,,,,0,,2,,,4.0,win,20190502_tzxk,,,,1,0,,,,,4,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,austinthrasherc2yf,Austin Thrasher
May 2,home,Wallace-Dothan,W,6-2,6,2,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2019,2018-19,div1,Enterprise State,enterprisestatecommunitycollege,austinthrasherc2yf,Austin Thrasher
