date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 20,home,Colby,W,4-3,4,3,1.0,win,20160220_pdhz,3,1,2,1,,,0,,,,,1.0,win,20160220_pdhz,,,,3,1,,,,,3,2016,2015-16,div1,Midland,midlandcollege,nolanrattaispfr,NOLAN RATTAI
Feb 20,home,Colby,L,2-1,2,1,1.0,win,20160220_ge26,2,0,2,1,,,0,2,,1,,1.0,win,20160220_ge26,,,,3,1,,,,,4,2016,2015-16,div1,Midland,midlandcollege,nolanrattaispfr,NOLAN RATTAI
Feb 21,home,Seward County,L,2-0,2,0,2.0,win,20160221_01ry,3,0,1,1,,,0,,,,,2.0,win,20160221_01ry,,,,2,1,,,,,3,2016,2015-16,div1,Midland,midlandcollege,nolanrattaispfr,NOLAN RATTAI
Feb 21,home,Seward County,W,4-1,4,1,3.0,win,20160221_ew9z,5,1,2,,,,0,,,,,3.0,win,20160221_ew9z,,,,2,0,,,,,5,2016,2015-16,div1,Midland,midlandcollege,nolanrattaispfr,NOLAN RATTAI
Feb 26,home,Weatherford,L,9-7,9,7,2.0,win,20160226_m94u,4,1,1,,,,0,,3,,,2.0,win,20160226_m94u,1,,,1,0,,,,,5,2016,2015-16,div1,Midland,midlandcollege,nolanrattaispfr,NOLAN RATTAI
Feb 27,home,Weatherford,W,14-9,14,9,5.0,win,20160227_gx03,3,3,2,,,1,2,1,,,,5.0,win,20160227_gx03,,,,5,1,,,,,4,2016,2015-16,div1,Midland,midlandcollege,nolanrattaispfr,NOLAN RATTAI
Feb 27,home,Weatherford,L,14-10,14,10,4.0,win,20160227_og20,4,2,1,,,,0,1,1,,,4.0,win,20160227_og20,1,,,1,0,,,,,6,2016,2015-16,div1,Midland,midlandcollege,nolanrattaispfr,NOLAN RATTAI
Mar 6,home,Clarendon,W,24-12,24,12,12.0,win,20160306_o3zj,4,2,2,1,,,0,1,1,,,12.0,win,20160306_o3zj,1,,,3,1,,,,,6,2016,2015-16,div1,Midland,midlandcollege,nolanrattaispfr,NOLAN RATTAI
Mar 8,home,Western Texas,W,12-2,12,2,10.0,win,20160308_3zcs,3,4,2,,1,,0,1,,,,10.0,win,20160308_3zcs,1,,,4,1,,,,,5,2016,2015-16,div1,Midland,midlandcollege,nolanrattaispfr,NOLAN RATTAI
Mar 16,home,Odessa,L,13-9,13,9,4.0,win,20160316_3758,5,1,1,,,,0,,1,,,4.0,win,20160316_3758,,,,1,0,,,,,5,2016,2015-16,div1,Midland,midlandcollege,nolanrattaispfr,NOLAN RATTAI
