date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 28,home,El Paso,W,8-3,8,3,5,win,20220128_e2cf,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Feb 4,home,Southern Idaho,W,5-4,5,4,1,win,20220204_ln5o,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Feb 11,home,Utah State Eastern,W,6-1,6,1,5,win,20220211_g632,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Feb 15,home,Central Arizona,L,11-5,11,5,6,win,20220215_ztcx,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Feb 22,home,Pima,W,6-2,6,2,4,win,20220222_zucs,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Feb 25,home,Southern Nevada,W,3-2,3,2,1,win,20220225_zire,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Mar 1,home,Arizona Western,L,7-4,7,4,3,win,20220301_1qut,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Mar 5,home,South Mountain,W,11-9,11,9,2,win,20220305_ttvw,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Mar 8,home,Glendale,W,10-5,10,5,5,win,20220308_yguk,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Mar 15,home,Eastern Arizona,W,9-0,9,0,9,win,20220315_ka32,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Mar 19,home,Bismarck State,W,3-1,3,1,2,win,20220319_u0gm,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Mar 26,home,Scottsdale,W,11-3,11,3,8,win,20220326_4tps,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Apr 2,home,Paradise Valley,W,5-0,5,0,5,win,20220402_27hc,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Apr 9,home,Eastern Arizona,W,8-2,8,2,6,win,20220409_w1fh,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Apr 12,home,Central Arizona,W,10-4,10,4,6,win,20220412_7s9t,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Apr 16,home,Yavapai,W,6-4,6,4,2,win,20220416_o48p,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Apr 19,home,Pima,W,12-11,12,11,1,win,20220419_7ebo,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Apr 26,home,Arizona Western,W,2-0,2,0,2,win,20220426_87qa,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
Apr 30,home,South Mountain,W,11-9,11,9,2,win,20220430_saky,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
May 5,home,Arizona Western,W,11-8,11,8,3,win,20220505_2ke1,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
May 12,home,Central Arizona,W,3-1,3,1,2,win,20220512_k748,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
May 14,home,Central Arizona,L,3-2,3,2,1,win,20220514_7bco,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2022,2021-22,div1,Cochise,cochisecollege,treyjenmezapfas,Treyjen Meza
