date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 27,home,Scottsdale,L,12-6,12,6,6.0,win,20170127_yizz,0,0,0,,,,0,,,,,6.0,win,20170127_yizz,,,,0,0,,,,,0,2017,2016-17,div1,El Paso,elpasocommunitycollege,sergiogonzalez9t6a,Sergio Gonzalez
Jan 27,home,Scottsdale,L,11-9,11,9,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2017,2016-17,div1,El Paso,elpasocommunitycollege,sergiogonzalez9t6a,Sergio Gonzalez
Jan 28,home,Scottsdale,L,8-6,8,6,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2017,2016-17,div1,El Paso,elpasocommunitycollege,sergiogonzalez9t6a,Sergio Gonzalez
Jan 28,home,Scottsdale,L,10-8,10,8,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2017,2016-17,div1,El Paso,elpasocommunitycollege,sergiogonzalez9t6a,Sergio Gonzalez
Jan 31,home,Eastern Arizona,W,4-3,4,3,1.0,win,20170131_tgj3,0,0,0,,,,0,,,,,1.0,win,20170131_tgj3,,,,0,0,,,,,0,2017,2016-17,div1,El Paso,elpasocommunitycollege,sergiogonzalez9t6a,Sergio Gonzalez
Jan 31,home,Eastern Arizona,L,4-2,4,2,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2017,2016-17,div1,El Paso,elpasocommunitycollege,sergiogonzalez9t6a,Sergio Gonzalez
Feb 17,home,Cochise,L,11-5,11,5,6.0,win,20170217_1gru,0,0,0,,,,0,,,,,6.0,win,20170217_1gru,,,,0,0,,,,,0,2017,2016-17,div1,El Paso,elpasocommunitycollege,sergiogonzalez9t6a,Sergio Gonzalez
Feb 17,home,Cochise,L,8-1,8,1,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2017,2016-17,div1,El Paso,elpasocommunitycollege,sergiogonzalez9t6a,Sergio Gonzalez
Feb 18,home,Cochise,W,5-2,5,2,3.0,win,,,,,,,,,,,,,3.0,win,,,,,,,,,,,,2017,2016-17,div1,El Paso,elpasocommunitycollege,sergiogonzalez9t6a,Sergio Gonzalez
Feb 18,home,Cochise,L,8-1,8,1,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2017,2016-17,div1,El Paso,elpasocommunitycollege,sergiogonzalez9t6a,Sergio Gonzalez
Mar 17,home,Howard (TX),L,12-2,12,2,10.0,win,20170317_0z48,0,0,0,,,,0,,,,,10.0,win,20170317_0z48,,,,0,0,,,,,0,2017,2016-17,div1,El Paso,elpasocommunitycollege,sergiogonzalez9t6a,Sergio Gonzalez
Mar 17,home,Howard (TX),L,10-0,10,0,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2017,2016-17,div1,El Paso,elpasocommunitycollege,sergiogonzalez9t6a,Sergio Gonzalez
Mar 18,home,Howard (TX),L,12-0,12,0,12.0,win,,,,,,,,,,,,,12.0,win,,,,,,,,,,,,2017,2016-17,div1,El Paso,elpasocommunitycollege,sergiogonzalez9t6a,Sergio Gonzalez
Mar 18,home,Howard (TX),L,9-1,9,1,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2017,2016-17,div1,El Paso,elpasocommunitycollege,sergiogonzalez9t6a,Sergio Gonzalez
Mar 24,home,New Mexico,L,12-8,12,8,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2017,2016-17,div1,El Paso,elpasocommunitycollege,sergiogonzalez9t6a,Sergio Gonzalez
Mar 24,home,New Mexico,L,15-7,15,7,8.0,win,20170324_dvlw,0,0,0,,,,0,,,,,8.0,win,20170324_dvlw,,,,0,0,,,,,0,2017,2016-17,div1,El Paso,elpasocommunitycollege,sergiogonzalez9t6a,Sergio Gonzalez
Mar 25,home,New Mexico,L,9-4,9,4,5.0,win,20170325_9ner,0,0,0,,,,0,,,,,5.0,win,20170325_9ner,,,,0,0,,,,,0,2017,2016-17,div1,El Paso,elpasocommunitycollege,sergiogonzalez9t6a,Sergio Gonzalez
Mar 25,home,New Mexico,L,14-1,14,1,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2017,2016-17,div1,El Paso,elpasocommunitycollege,sergiogonzalez9t6a,Sergio Gonzalez
Apr 21,home,Western Texas,L,12-5,12,5,7.0,win,20170421_nn0w,0,0,0,,,,0,,,,,7.0,win,20170421_nn0w,,,,0,0,,,,,0,2017,2016-17,div1,El Paso,elpasocommunitycollege,sergiogonzalez9t6a,Sergio Gonzalez
Apr 21,home,Western Texas,L,10-0,10,0,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2017,2016-17,div1,El Paso,elpasocommunitycollege,sergiogonzalez9t6a,Sergio Gonzalez
Apr 22,home,Western Texas,L,8-0,8,0,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2017,2016-17,div1,El Paso,elpasocommunitycollege,sergiogonzalez9t6a,Sergio Gonzalez
Apr 22,home,Western Texas,L,12-0,12,0,12.0,win,,,,,,,,,,,,,12.0,win,,,,,,,,,,,,2017,2016-17,div1,El Paso,elpasocommunitycollege,sergiogonzalez9t6a,Sergio Gonzalez
Apr 28,home,Odessa,L,11-9,11,9,2.0,win,20170428_0pqh,0,0,0,,,,0,,,,,2.0,win,20170428_0pqh,,,,0,0,,,,,0,2017,2016-17,div1,El Paso,elpasocommunitycollege,sergiogonzalez9t6a,Sergio Gonzalez
Apr 28,home,Odessa,L,15-4,15,4,11.0,win,,,,,,,,,,,,,11.0,win,,,,,,,,,,,,2017,2016-17,div1,El Paso,elpasocommunitycollege,sergiogonzalez9t6a,Sergio Gonzalez
Apr 29,home,Odessa,L,18-5,18,5,13.0,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2017,2016-17,div1,El Paso,elpasocommunitycollege,sergiogonzalez9t6a,Sergio Gonzalez
Apr 29,home,Odessa,L,17-3,17,3,14.0,win,20170429_rcne,1,0,0,,,,0,,,,,14.0,win,20170429_rcne,,,,0,0,,,,,1,2017,2016-17,div1,El Paso,elpasocommunitycollege,sergiogonzalez9t6a,Sergio Gonzalez
May 5,home,Frank Phillips,W,11-8,11,8,3.0,win,20170505_4im9,0,0,0,,,,0,,,,,3.0,win,20170505_4im9,,,,0,0,,,,,0,2017,2016-17,div1,El Paso,elpasocommunitycollege,sergiogonzalez9t6a,Sergio Gonzalez
May 5,home,Frank Phillips,W,11-10,11,10,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2017,2016-17,div1,El Paso,elpasocommunitycollege,sergiogonzalez9t6a,Sergio Gonzalez
May 6,home,Frank Phillips,W,8-4,8,4,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2017,2016-17,div1,El Paso,elpasocommunitycollege,sergiogonzalez9t6a,Sergio Gonzalez
May 6,home,Frank Phillips,L,20-6,20,6,14.0,win,20170506_6qcx,1,1,1,1,,,0,,,,,14.0,win,20170506_6qcx,,,,2,1,,,,,1,2017,2016-17,div1,El Paso,elpasocommunitycollege,sergiogonzalez9t6a,Sergio Gonzalez
