date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 2,home,South Florida State,W,12-7,12,7,5.0,win,20180202_8p2q,3,1,1,1,,,1,2,,,,5.0,win,20180202_8p2q,,,,2,1,1,,,,5,2018,2017-18,div1,Central Florida,collegeofcentralflorida,christiansmallwoodrc0h,Christian Smallwood
Feb 3,home,Palm Beach State,L,6-1,6,1,5.0,win,20180203_m3o3,4,1,2,1,,,0,,1,,,5.0,win,20180203_m3o3,,,,3,1,,,,,4,2018,2017-18,div1,Central Florida,collegeofcentralflorida,christiansmallwoodrc0h,Christian Smallwood
Feb 5,home,Hillsborough,L,8-4,8,4,4.0,win,20180205_y46f,4,1,1,1,,,1,,,,,4.0,win,20180205_y46f,,,,2,1,,,,,4,2018,2017-18,div1,Central Florida,collegeofcentralflorida,christiansmallwoodrc0h,Christian Smallwood
Feb 14,home,State College of Florida,T,5-5,5,5,0.0,tie,20180214_9sg5,5,0,1,,,,1,,1,,,0.0,tie,20180214_9sg5,,,,1,0,,,,,5,2018,2017-18,div1,Central Florida,collegeofcentralflorida,christiansmallwoodrc0h,Christian Smallwood
Feb 20,home,CCBC Catonsville,W,12-7,12,7,5.0,win,20180220_qezb,5,3,3,1,,1,5,1,,,,5.0,win,20180220_qezb,,,,7,2,1,,,,6,2018,2017-18,div1,Central Florida,collegeofcentralflorida,christiansmallwoodrc0h,Christian Smallwood
Feb 23,home,South Georgia State,L,9-7,9,7,2.0,win,20180223_dfnp,2,2,1,,,,1,,1,,,2.0,win,20180223_dfnp,1,,,1,0,,,,,3,2018,2017-18,div1,Central Florida,collegeofcentralflorida,christiansmallwoodrc0h,Christian Smallwood
Feb 24,home,South Georgia State,W,3-1,3,1,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2018,2017-18,div1,Central Florida,collegeofcentralflorida,christiansmallwoodrc0h,Christian Smallwood
Feb 24,home,Florida SouthWestern State,L,17-10,17,10,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2018,2017-18,div1,Central Florida,collegeofcentralflorida,christiansmallwoodrc0h,Christian Smallwood
Feb 28,home,Thomas University JV,W,13-3,13,3,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2018,2017-18,div1,Central Florida,collegeofcentralflorida,christiansmallwoodrc0h,Christian Smallwood
Mar 5,home,Daytona State,W,11-3,11,3,8.0,win,20180305_klif,5,0,2,,,,1,,1,,,8.0,win,20180305_klif,,,,2,0,,,,,5,2018,2017-18,div1,Central Florida,collegeofcentralflorida,christiansmallwoodrc0h,Christian Smallwood
