date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Jan 28,home,Chipola,L,14-6,14,6,8.0,win,20220128_c4is,3,0,0,,,,0,,2,,,,,,0,0,,,,,3,2022,2021-22,div1,Central Florida,collegeofcentralflorida,edrickfelixwbzm,Edrick Felix
Jan 28,home,Pensacola State,L,12-3,12,3,9.0,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Central Florida,collegeofcentralflorida,edrickfelixwbzm,Edrick Felix
Jan 29,home,Dyersburg State,W,16-7,16,7,9.0,win,20220129_tp1x,3,2,1,1,,,1,,1,,,1,,,2,1,,,,,4,2022,2021-22,div1,Central Florida,collegeofcentralflorida,edrickfelixwbzm,Edrick Felix
Jan 31,home,Hillsborough,L,9-5,9,5,4.0,win,20220131_ps2e,4,1,3,1,,,1,,1,,,,,,4,1,,,,,4,2022,2021-22,div1,Central Florida,collegeofcentralflorida,edrickfelixwbzm,Edrick Felix
Feb 2,home,Eastern Florida State,L,6-1,6,1,5.0,win,20220202_9wsi,2,0,0,,,,0,1,,,,1,,,0,0,,,,,4,2022,2021-22,div1,Central Florida,collegeofcentralflorida,edrickfelixwbzm,Edrick Felix
Feb 4,home,South Florida State,W,11-10,11,10,1.0,win,20220204_rdm1,5,2,1,,,1,3,,2,,,,,,4,1,,,,,5,2022,2021-22,div1,Central Florida,collegeofcentralflorida,edrickfelixwbzm,Edrick Felix
Feb 5,home,South Georgia State,L,2-1,2,1,1.0,win,20220205_gkv6,2,0,0,,,,0,1,,1,,,,,0,0,,,,,3,2022,2021-22,div1,Central Florida,collegeofcentralflorida,edrickfelixwbzm,Edrick Felix
Feb 5,home,South Georgia State,W,7-3,7,3,4.0,win,20220205_enfo,3,0,2,,,,2,1,,,,,,,2,0,,,,,4,2022,2021-22,div1,Central Florida,collegeofcentralflorida,edrickfelixwbzm,Edrick Felix
Feb 7,home,Florida State Jacksonville,W,8-3,8,3,5.0,win,20220207_lo26,3,2,0,,,,0,2,1,,,,,,0,0,,,,,5,2022,2021-22,div1,Central Florida,collegeofcentralflorida,edrickfelixwbzm,Edrick Felix
Feb 9,home,Tallahassee,W,4-3,4,3,1.0,win,,,,,,,,,,,,,,,,,,,,,,,2022,2021-22,div1,Central Florida,collegeofcentralflorida,edrickfelixwbzm,Edrick Felix
Feb 11,home,South Florida State,W,21-5,21,5,16.0,win,20220211_u337,6,3,2,,,1,4,,1,,,,,,5,1,,,,,6,2022,2021-22,div1,Central Florida,collegeofcentralflorida,edrickfelixwbzm,Edrick Felix
Feb 12,home,ASA Miami,W,22-15,22,15,7.0,win,20220212_1z42,4,3,2,1,,1,4,,,,,1,,,6,2,,,,,5,2022,2021-22,div1,Central Florida,collegeofcentralflorida,edrickfelixwbzm,Edrick Felix
Feb 12,home,ASA Miami,W,10-2,10,2,8.0,win,20220212_nvwf,3,1,1,,,,0,,1,1,,,,,1,0,,,,,3,2022,2021-22,div1,Central Florida,collegeofcentralflorida,edrickfelixwbzm,Edrick Felix
Feb 14,home,State College of Florida,L,7-0,7,0,7.0,win,20220214_rzoz,3,0,0,,,,0,1,1,,,,,,0,0,,,,,4,2022,2021-22,div1,Central Florida,collegeofcentralflorida,edrickfelixwbzm,Edrick Felix
