date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 19,home,Joliet,W,10-9,10,9,1.0,win,20150319_c8ir,3,2,2,1,,,3,1,1,1,,1.0,win,20150319_c8ir,1,1,,3,1,,,,,6,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,garygarciawtfs,Gary Garcia
Mar 21,home,Olive-Harvey,W,19-2,19,2,17.0,win,,,,,,,,,,,,,17.0,win,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,garygarciawtfs,Gary Garcia
Mar 21,home,Olive-Harvey,W,20-0,20,0,20.0,win,,,,,,,,,,,,,20.0,win,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,garygarciawtfs,Gary Garcia
Mar 24,home,Triton,,,,,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,garygarciawtfs,Gary Garcia
Mar 26,home,Madison,W,5-3,5,3,2.0,win,20150326_1jhq,2,0,0,,,,0,,1,,,2.0,win,20150326_1jhq,,,1,0,0,,1,1,1.00,3,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,garygarciawtfs,Gary Garcia
Mar 26,home,Madison,L,5-0,5,0,5.0,win,20150326_0ue7,2,0,0,,,,0,1,,,,5.0,win,20150326_0ue7,,,,0,0,,1,1,1.00,3,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,garygarciawtfs,Gary Garcia
Mar 30,home,Moraine Valley,,,,,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,garygarciawtfs,Gary Garcia
Mar 30,home,Moraine Valley,,,,,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,garygarciawtfs,Gary Garcia
Mar 30,home,Moraine Valley,,,,,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,garygarciawtfs,Gary Garcia
Mar 30,home,Moraine Valley,,,,,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,garygarciawtfs,Gary Garcia
Apr 7,home,Black Hawk-Moline,W,4-3,4,3,1.0,win,20150407_8fkz,2,0,1,,,,1,,1,,,1.0,win,20150407_8fkz,1,,,1,0,,,,,3,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,garygarciawtfs,Gary Garcia
Apr 7,home,Black Hawk-Moline,L,9-3,9,3,6.0,win,20150407_872l,3,0,0,,,,0,,1,,,6.0,win,20150407_872l,,,,0,0,1,,,,3,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,garygarciawtfs,Gary Garcia
Apr 9,home,South Suburban,,,,,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,garygarciawtfs,Gary Garcia
Apr 11,home,Highland (IL),W,15-5,15,5,10.0,win,20150411_m125,2,2,1,1,,,2,,,,,10.0,win,20150411_m125,1,,,2,1,,,,,3,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,garygarciawtfs,Gary Garcia
Apr 11,home,Highland (IL),W,5-1,5,1,4.0,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,garygarciawtfs,Gary Garcia
Apr 18,home,Sauk Valley,W,11-1,11,1,10.0,win,20150418_v7wj,4,1,2,1,,,2,,,,,10.0,win,20150418_v7wj,,,,3,1,,,,,4,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,garygarciawtfs,Gary Garcia
Apr 18,home,Sauk Valley,W,3-1,3,1,2.0,win,20150418_8j9i,0,1,0,,,,0,1,,,,2.0,win,20150418_8j9i,,,,0,0,,,,,1,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,garygarciawtfs,Gary Garcia
Apr 24,home,Elgin,L,3-1,3,1,2.0,win,20150424_vlor,4,0,0,,,,0,,1,,,2.0,win,20150424_vlor,,,,0,0,,,,,4,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,garygarciawtfs,Gary Garcia
Apr 27,home,Prairie State,W,10-0,10,0,10.0,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,garygarciawtfs,Gary Garcia
Apr 27,home,Prairie State,W,11-3,11,3,8.0,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2015,2014-15,div1,Kishwaukee,kishwaukeecollege,garygarciawtfs,Gary Garcia
