date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 28  #,home,Cloud County,,,,,,,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2022,2021-22,div1,Barton,bartoncommunitycollege,cadenbresslerushs,Caden Bressler
Feb 19,home,Western Nebraska,W,11-1,11,1,10,win,20220219_oxtt,2,2,0,,,,0,,,,,10.0,win,20220219_oxtt,1,,,0,0,,1,,,3,2022,2021-22,div1,Barton,bartoncommunitycollege,cadenbresslerushs,Caden Bressler
Feb 19,home,Western Nebraska,W,12-2,12,2,10,win,20220219_ezj9,4,1,2,1,,,1,1,,,,10.0,win,20220219_ezj9,,,,3,1,,1,1,1.00,5,2022,2021-22,div1,Barton,bartoncommunitycollege,cadenbresslerushs,Caden Bressler
Feb 20,home,Western Nebraska,W,8-0,8,0,8,win,20220220_zf2i,4,3,3,1,,,1,,1,,,8.0,win,20220220_zf2i,,,,4,1,,,,,4,2022,2021-22,div1,Barton,bartoncommunitycollege,cadenbresslerushs,Caden Bressler
Feb 20,home,Western Nebraska,W,13-6,13,6,7,win,20220220_5jpr,5,1,0,,,,0,,1,,,7.0,win,20220220_5jpr,,,,0,0,,,,,5,2022,2021-22,div1,Barton,bartoncommunitycollege,cadenbresslerushs,Caden Bressler
Feb 24,home,Cowley,,,,,7,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2022,2021-22,div1,Barton,bartoncommunitycollege,cadenbresslerushs,Caden Bressler
Mar 7,home,Tabor College JV,,,,,4,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2022,2021-22,div1,Barton,bartoncommunitycollege,cadenbresslerushs,Caden Bressler
Mar 13,home,Pratt,W,6-4,6,4,2,win,20220313_mbv7,0,0,0,,,,0,,,,,2.0,win,20220313_mbv7,,,,0,0,,,,,0,2022,2021-22,div1,Barton,bartoncommunitycollege,cadenbresslerushs,Caden Bressler
Mar 13,home,Pratt,L,18-11,18,11,7,win,20220313_17qu,3,0,0,,,,1,,1,,,7.0,win,20220313_17qu,,,,0,0,,,,,3,2022,2021-22,div1,Barton,bartoncommunitycollege,cadenbresslerushs,Caden Bressler
Mar 19,home,Dodge City,W,9-1,9,1,8,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2022,2021-22,div1,Barton,bartoncommunitycollege,cadenbresslerushs,Caden Bressler
Mar 19,home,Dodge City,W,24-3,24,3,21,win,20220319_vl4v,1,0,0,,,,0,,1,,,21.0,win,20220319_vl4v,,,,0,0,,,,,1,2022,2021-22,div1,Barton,bartoncommunitycollege,cadenbresslerushs,Caden Bressler
Mar 21,home,Tabor College JV,,,,,21,win,,,,,,,,,,,,,21.0,win,,,,,,,,,,,,2022,2021-22,div1,Barton,bartoncommunitycollege,cadenbresslerushs,Caden Bressler
Mar 21,home,Tabor College JV,,,,,21,win,,,,,,,,,,,,,21.0,win,,,,,,,,,,,,2022,2021-22,div1,Barton,bartoncommunitycollege,cadenbresslerushs,Caden Bressler
Mar 21,home,Tabor College JV,,,,,21,win,,,,,,,,,,,,,21.0,win,,,,,,,,,,,,2022,2021-22,div1,Barton,bartoncommunitycollege,cadenbresslerushs,Caden Bressler
Mar 21,home,Tabor College JV,,,,,21,win,,,,,,,,,,,,,21.0,win,,,,,,,,,,,,2022,2021-22,div1,Barton,bartoncommunitycollege,cadenbresslerushs,Caden Bressler
Mar 24,home,Butler,W,2-1,2,1,1,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2022,2021-22,div1,Barton,bartoncommunitycollege,cadenbresslerushs,Caden Bressler
Mar 24,home,Butler,W,12-2,12,2,10,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2022,2021-22,div1,Barton,bartoncommunitycollege,cadenbresslerushs,Caden Bressler
Mar 28,home,Kansas Wesleyan University JV,W,10-4,10,4,6,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2022,2021-22,div1,Barton,bartoncommunitycollege,cadenbresslerushs,Caden Bressler
Mar 28,home,Kansas Wesleyan University JV,W,20-8,20,8,12,win,,,,,,,,,,,,,12.0,win,,,,,,,,,,,,2022,2021-22,div1,Barton,bartoncommunitycollege,cadenbresslerushs,Caden Bressler
Apr 2,home,Garden City,W,5-4,5,4,1,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2022,2021-22,div1,Barton,bartoncommunitycollege,cadenbresslerushs,Caden Bressler
Apr 2,home,Garden City,W,12-5,12,5,7,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2022,2021-22,div1,Barton,bartoncommunitycollege,cadenbresslerushs,Caden Bressler
Apr 5,home,Hesston,W,13-3,13,3,10,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2022,2021-22,div1,Barton,bartoncommunitycollege,cadenbresslerushs,Caden Bressler
Apr 7,home,Hutchinson,W,4-2,4,2,2,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2022,2021-22,div1,Barton,bartoncommunitycollege,cadenbresslerushs,Caden Bressler
