date,location,opponent,result,score,team_score,opp_score,game_score_diff,game_win_loss,game_id,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 26,home,Anne Arundel,W,8-4,8,4,4,win,20230226_bg7r,1,1,0,,,,0,1,,,,,,,0,0,,,1,,2,2023,2022-23,div2,Southern Maryland,collegeofsouthernmaryland,masonstinewolr,Mason Stine
Mar 7,home,University of Mary Washington (JV),W,9-5,9,5,4,win,20230307_ur62,1,0,0,,,,0,,1,,,,,,0,0,,,,,1,2023,2022-23,div2,Southern Maryland,collegeofsouthernmaryland,masonstinewolr,Mason Stine
Mar 11,home,Bronx,W,17-1,17,1,16,win,20230311_1ogl,1,0,0,,,,0,,,,,,,,0,0,,,,,1,2023,2022-23,div2,Southern Maryland,collegeofsouthernmaryland,masonstinewolr,Mason Stine
Mar 22,home,Central Penn College,W,5-4,5,4,1,win,20230322_s9f7,2,0,0,,,,0,,,,,,,,0,0,,,,,2,2023,2022-23,div2,Southern Maryland,collegeofsouthernmaryland,masonstinewolr,Mason Stine
Apr 2,home,Chesapeake,W,6-5,6,5,1,win,20230402_3zr4,2,0,0,,,,0,,,,,,,,0,0,,2,,,2,2023,2022-23,div2,Southern Maryland,collegeofsouthernmaryland,masonstinewolr,Mason Stine
Apr 2,home,Chesapeake,W,9-6,9,6,3,win,20230402_diiq,1,1,1,,,,1,,,,,1,,1,1,0,,,,,3,2023,2022-23,div2,Southern Maryland,collegeofsouthernmaryland,masonstinewolr,Mason Stine
Apr 10,home,CCBC Catonsville,W,8-6,8,6,2,win,20230410_p75v,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div2,Southern Maryland,collegeofsouthernmaryland,masonstinewolr,Mason Stine
Apr 12,home,Hagerstown,W,13-3,13,3,10,win,20230412_lhkj,4,1,1,1,,,1,,,,,,,,2,1,,,,,4,2023,2022-23,div2,Southern Maryland,collegeofsouthernmaryland,masonstinewolr,Mason Stine
Apr 23,home,Cecil,W,5-3,5,3,2,win,20230423_v7vu,3,0,1,,,,0,,1,,,,,,1,0,,1,,,3,2023,2022-23,div2,Southern Maryland,collegeofsouthernmaryland,masonstinewolr,Mason Stine
Apr 23,home,Cecil,W,5-3,5,3,2,win,20230423_iolj,2,0,1,,,,0,1,,1,,,,,1,0,,,1,,3,2023,2022-23,div2,Southern Maryland,collegeofsouthernmaryland,masonstinewolr,Mason Stine
Apr 27,home,Central Penn College,W,7-6,7,6,1,win,20230427_d4ps,0,0,0,,,,0,,,,,,,,0,0,,,,,0,2023,2022-23,div2,Southern Maryland,collegeofsouthernmaryland,masonstinewolr,Mason Stine
