date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 6,home,Indian Hills,W,11-8,11,11,4,1,1,,,,0,,,,,,,,1,0,,,,,4,2015,2014-15,div1,Garden City,gardencitycommunitycollege,kadinhydrickdutz,Kadin Hydrick
Feb 6,home,Indian Hills,W,13-3,13,13,0,1,0,,,,0,,,,,,,,0,0,,,,,0,2015,2014-15,div1,Garden City,gardencitycommunitycollege,kadinhydrickdutz,Kadin Hydrick
Feb 7,home,Indian Hills,L,7-3,7,7,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Garden City,gardencitycommunitycollege,kadinhydrickdutz,Kadin Hydrick
Feb 7,home,Indian Hills,W,7-6,7,7,3,0,0,,,,1,1,,,,,,,0,0,,,,,4,2015,2014-15,div1,Garden City,gardencitycommunitycollege,kadinhydrickdutz,Kadin Hydrick
Feb 10,home,McCook,W,3-2,3,3,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Garden City,gardencitycommunitycollege,kadinhydrickdutz,Kadin Hydrick
Feb 18,home,Kansas Wesleyan JV,W,7-0,7,7,3,1,1,,1,,0,1,,,,,,,3,1,,,,,4,2015,2014-15,div1,Garden City,gardencitycommunitycollege,kadinhydrickdutz,Kadin Hydrick
Feb 18,home,Kansas Wesleyan JV,W,16-0,16,16,4,3,3,,1,,2,,1,1,,,,,5,1,,,,,4,2015,2014-15,div1,Garden City,gardencitycommunitycollege,kadinhydrickdutz,Kadin Hydrick
Feb 20,away,New Mexico Military,W,6-0,6,6,4,0,2,,,,1,1,,1,,,,,2,0,,,,,5,2015,2014-15,div1,Garden City,gardencitycommunitycollege,kadinhydrickdutz,Kadin Hydrick
Feb 21,away,New Mexico Military,L,14-4,14,14,3,0,0,,,,0,,1,,,,,,0,0,,,,,3,2015,2014-15,div1,Garden City,gardencitycommunitycollege,kadinhydrickdutz,Kadin Hydrick
Feb 21,away,New Mexico Military,W,6-5,6,6,4,0,0,,,,0,1,2,,,,,,0,0,,,,,5,2015,2014-15,div1,Garden City,gardencitycommunitycollege,kadinhydrickdutz,Kadin Hydrick
Feb 25,home,vs. Pratt,W,18-7,18,18,,,,,,,,,,,,,,,,,,,,,,2015,2014-15,div1,Garden City,gardencitycommunitycollege,kadinhydrickdutz,Kadin Hydrick
Feb 25,home,vs. Pratt,W,11-8,11,11,3,1,1,1,,,0,1,,1,,,,1,2,1,,,,,5,2015,2014-15,div1,Garden City,gardencitycommunitycollege,kadinhydrickdutz,Kadin Hydrick
Mar 6,home,Seward County,W,8-2,8,8,3,2,2,,,,0,,,,,,,,2,0,,,,,3,2015,2014-15,div1,Garden City,gardencitycommunitycollege,kadinhydrickdutz,Kadin Hydrick
Mar 6,home,Seward County,W,4-3,4,4,3,0,0,,,,0,1,2,,,,,,0,0,,,,,4,2015,2014-15,div1,Garden City,gardencitycommunitycollege,kadinhydrickdutz,Kadin Hydrick
Mar 7,home,Seward County,L,5-1,5,5,2,0,0,,,,0,,1,,,,,,0,0,,,,,2,2015,2014-15,div1,Garden City,gardencitycommunitycollege,kadinhydrickdutz,Kadin Hydrick
Mar 7,home,Seward County,W,9-1,9,9,5,1,4,,1,,2,,1,1,,,,,6,1,,,,,5,2015,2014-15,div1,Garden City,gardencitycommunitycollege,kadinhydrickdutz,Kadin Hydrick
Mar 10,away,Pratt,L,6-2,6,6,3,0,1,,,,0,,1,1,,,,,1,0,,,,,3,2015,2014-15,div1,Garden City,gardencitycommunitycollege,kadinhydrickdutz,Kadin Hydrick
Mar 10,away,Pratt,L,17-13,17,17,5,2,2,,,,1,1,,1,,,,,2,0,,,,,6,2015,2014-15,div1,Garden City,gardencitycommunitycollege,kadinhydrickdutz,Kadin Hydrick
Mar 11,away,Otero,W,4-0,4,4,3,0,0,,,,0,2,1,1,,,,,0,0,,,,,5,2015,2014-15,div1,Garden City,gardencitycommunitycollege,kadinhydrickdutz,Kadin Hydrick
Mar 14,away,Colby,W,6-2,6,6,3,1,1,,,,1,,,,,,,,1,0,,,,,3,2015,2014-15,div1,Garden City,gardencitycommunitycollege,kadinhydrickdutz,Kadin Hydrick
Mar 14,away,Colby,W,4-2,4,4,2,0,0,,,,0,1,1,1,,,,1,0,0,,,,,4,2015,2014-15,div1,Garden City,gardencitycommunitycollege,kadinhydrickdutz,Kadin Hydrick
Mar 15,away,Colby,W,8-7,8,8,4,1,1,,,,0,,,,,,,,1,0,,,,,4,2015,2014-15,div1,Garden City,gardencitycommunitycollege,kadinhydrickdutz,Kadin Hydrick
Mar 15,away,Colby,L,23-3,23,23,3,0,1,,,,0,,1,,1,,,,1,0,,,,,3,2015,2014-15,div1,Garden City,gardencitycommunitycollege,kadinhydrickdutz,Kadin Hydrick
Mar 17,away,Iowa Western,L,13-3,13,13,1,1,1,,,,0,2,,,,,,,1,0,,,,,3,2015,2014-15,div1,Garden City,gardencitycommunitycollege,kadinhydrickdutz,Kadin Hydrick
Mar 18,away,Iowa Western,L,4-3,4,4,3,1,0,,,,0,1,1,,,,,,0,0,,,,,4,2015,2014-15,div1,Garden City,gardencitycommunitycollege,kadinhydrickdutz,Kadin Hydrick
