date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 6  #,home,Intersquad,,,,,,,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2021,2020-21,div1,Western Nebraska,westernnebraskacommunitycollege,dillonfabricus1dxw,Dillon Fabricus
Sep 7  #,home,Intersquad,,,,,,,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2021,2020-21,div1,Western Nebraska,westernnebraskacommunitycollege,dillonfabricus1dxw,Dillon Fabricus
Sep 12  #,home,Intersquad,,,,,,,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2021,2020-21,div1,Western Nebraska,westernnebraskacommunitycollege,dillonfabricus1dxw,Dillon Fabricus
Sep 13  #,home,Intersquad,,,,,,,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2021,2020-21,div1,Western Nebraska,westernnebraskacommunitycollege,dillonfabricus1dxw,Dillon Fabricus
Sep 19  #,home,Rocky Mountain High School,,,,,,,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2021,2020-21,div1,Western Nebraska,westernnebraskacommunitycollege,dillonfabricus1dxw,Dillon Fabricus
Sep 26  #,home,Intersquad,,,,,,,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2021,2020-21,div1,Western Nebraska,westernnebraskacommunitycollege,dillonfabricus1dxw,Dillon Fabricus
Sep 27  #,home,Intersquad,,,,,,,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2021,2020-21,div1,Western Nebraska,westernnebraskacommunitycollege,dillonfabricus1dxw,Dillon Fabricus
Oct 3  #,home,Intersquad,,,,,,,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2021,2020-21,div1,Western Nebraska,westernnebraskacommunitycollege,dillonfabricus1dxw,Dillon Fabricus
Oct 4  #,home,Intersquad,,,,,,,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2021,2020-21,div1,Western Nebraska,westernnebraskacommunitycollege,dillonfabricus1dxw,Dillon Fabricus
Oct 10  #,home,Inter-squad,,,,,,,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2021,2020-21,div1,Western Nebraska,westernnebraskacommunitycollege,dillonfabricus1dxw,Dillon Fabricus
Oct 11  #,home,Inter-squad,,,,,,,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2021,2020-21,div1,Western Nebraska,westernnebraskacommunitycollege,dillonfabricus1dxw,Dillon Fabricus
Oct 17  #,home,Intersquad,,,,,,,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2021,2020-21,div1,Western Nebraska,westernnebraskacommunitycollege,dillonfabricus1dxw,Dillon Fabricus
Mar 1,home,Miles,L,13-11,13,11,2,win,20210301_etcz,2,2,0,,,,1,2,1,,,2.0,win,20210301_etcz,,,,0,0,,,,,4,2021,2020-21,div1,Western Nebraska,westernnebraskacommunitycollege,dillonfabricus1dxw,Dillon Fabricus
Mar 1,home,Miles,L,11-1,11,1,10,win,20210301_6aie,2,0,0,,,,0,,1,,,10.0,win,20210301_6aie,,,,0,0,,,,,2,2021,2020-21,div1,Western Nebraska,westernnebraskacommunitycollege,dillonfabricus1dxw,Dillon Fabricus
Mar 2,home,Miles,W,13-6,13,6,7,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2021,2020-21,div1,Western Nebraska,westernnebraskacommunitycollege,dillonfabricus1dxw,Dillon Fabricus
Mar 2,home,Miles,W,12-4,12,4,8,win,20210302_k5s8,3,0,2,,,,4,,1,,,8.0,win,20210302_k5s8,1,,,2,0,,,,,4,2021,2020-21,div1,Western Nebraska,westernnebraskacommunitycollege,dillonfabricus1dxw,Dillon Fabricus
Mar 9,home,Miles,L,15-8,15,8,7,win,20210309_s60i,3,1,0,,,,1,1,1,,,7.0,win,20210309_s60i,,1,,0,0,,,,,5,2021,2020-21,div1,Western Nebraska,westernnebraskacommunitycollege,dillonfabricus1dxw,Dillon Fabricus
Mar 9,home,Miles,L,14-0,14,0,14,win,,,,,,,,,,,,,14.0,win,,,,,,,,,,,,2021,2020-21,div1,Western Nebraska,westernnebraskacommunitycollege,dillonfabricus1dxw,Dillon Fabricus
Mar 24,home,Northeastern,L,14-2,14,2,12,win,20210324_gbqd,3,0,1,,,,0,1,1,,,12.0,win,20210324_gbqd,,,,1,0,1,,,,4,2021,2020-21,div1,Western Nebraska,westernnebraskacommunitycollege,dillonfabricus1dxw,Dillon Fabricus
Mar 27,home,Trinidad State,W,10-8,10,8,2,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2021,2020-21,div1,Western Nebraska,westernnebraskacommunitycollege,dillonfabricus1dxw,Dillon Fabricus
Mar 27,home,Trinidad State,W,11-1,11,1,10,win,20210327_z6by,2,1,0,,,,0,1,1,,,10.0,win,20210327_z6by,,,,0,0,1,,,,3,2021,2020-21,div1,Western Nebraska,westernnebraskacommunitycollege,dillonfabricus1dxw,Dillon Fabricus
Mar 28,home,Trinidad State,L,15-13,15,13,2,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2021,2020-21,div1,Western Nebraska,westernnebraskacommunitycollege,dillonfabricus1dxw,Dillon Fabricus
Mar 28,home,Trinidad State,L,11-10,11,10,1,win,20210328_at7p,3,0,0,,,,0,,,,,1.0,win,20210328_at7p,,,,0,0,,,,,3,2021,2020-21,div1,Western Nebraska,westernnebraskacommunitycollege,dillonfabricus1dxw,Dillon Fabricus
Apr 10,home,McCook,L,13-12,13,12,1,win,20210410_3amq,5,0,2,1,,,1,,1,,,1.0,win,20210410_3amq,,,,3,1,,,,,5,2021,2020-21,div1,Western Nebraska,westernnebraskacommunitycollege,dillonfabricus1dxw,Dillon Fabricus
Apr 10,home,McCook,L,10-6,10,6,4,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2021,2020-21,div1,Western Nebraska,westernnebraskacommunitycollege,dillonfabricus1dxw,Dillon Fabricus
Apr 11,home,McCook,W,11-1,11,1,10,win,20210411_uf45,3,1,2,,,,0,,1,,,10.0,win,20210411_uf45,,,,2,0,,,,,3,2021,2020-21,div1,Western Nebraska,westernnebraskacommunitycollege,dillonfabricus1dxw,Dillon Fabricus
Apr 13,home,Northeastern,W,7-0,7,0,7,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2021,2020-21,div1,Western Nebraska,westernnebraskacommunitycollege,dillonfabricus1dxw,Dillon Fabricus
Apr 13,home,Northeastern,W,13-3,13,3,10,win,20210413_p3mn,1,3,1,1,,,1,1,,1,,10.0,win,20210413_p3mn,1,,,2,1,,,,,3,2021,2020-21,div1,Western Nebraska,westernnebraskacommunitycollege,dillonfabricus1dxw,Dillon Fabricus
Apr 24,home,Southeast,L,8-5,8,5,3,win,20210424_nvp0,4,0,1,,,,0,,1,,,3.0,win,20210424_nvp0,,,,1,0,,,,,4,2021,2020-21,div1,Western Nebraska,westernnebraskacommunitycollege,dillonfabricus1dxw,Dillon Fabricus
Apr 24,home,Southeast,L,15-11,15,11,4,win,20210424_hknm,2,1,0,,,,0,3,1,,,4.0,win,20210424_hknm,,,,0,0,,,,,5,2021,2020-21,div1,Western Nebraska,westernnebraskacommunitycollege,dillonfabricus1dxw,Dillon Fabricus
Apr 25,home,Southeast,L,10-7,10,7,3,win,20210425_iz74,4,0,0,,,,0,,1,,,3.0,win,20210425_iz74,,,,0,0,1,,,,4,2021,2020-21,div1,Western Nebraska,westernnebraskacommunitycollege,dillonfabricus1dxw,Dillon Fabricus
Apr 25,home,Southeast,L,14-8,14,8,6,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2021,2020-21,div1,Western Nebraska,westernnebraskacommunitycollege,dillonfabricus1dxw,Dillon Fabricus
