date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 7,home,Shawnee,,,,,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2019,2018-19,div1,Lake Land,lakelandcollege,willcoleman72fl,Will Coleman
Mar 19,home,St. Louis,W,10-5,10,5,5.0,win,20190319_njly,2,0,1,,,,1,1,1,,1,5.0,win,20190319_njly,,,,1,0,,,,,3,2019,2018-19,div1,Lake Land,lakelandcollege,willcoleman72fl,Will Coleman
Mar 22,home,Rend Lake,L,11-1,11,1,10.0,win,20190322_2kc4,3,0,0,,,,0,,1,,,10.0,win,20190322_2kc4,,,,0,0,,1,1,1.00,3,2019,2018-19,div1,Lake Land,lakelandcollege,willcoleman72fl,Will Coleman
Mar 31,home,Southeastern Illinois,L,8-4,8,4,4.0,win,20190331_g4nz,4,1,2,1,,,1,,,,,4.0,win,20190331_g4nz,,,,3,1,,,1,,4,2019,2018-19,div1,Lake Land,lakelandcollege,willcoleman72fl,Will Coleman
Mar 31,home,Southeastern Illinois,L,10-1,10,1,9.0,win,20190331_3spl,3,0,0,,,,0,,2,,,9.0,win,20190331_3spl,,,,0,0,,,,,3,2019,2018-19,div1,Lake Land,lakelandcollege,willcoleman72fl,Will Coleman
Apr 13,home,Southwestern Illinois,L,10-8,10,8,2.0,win,20190413_hibr,4,0,1,,,,1,1,,,,2.0,win,20190413_hibr,,,,1,0,,,2,,5,2019,2018-19,div1,Lake Land,lakelandcollege,willcoleman72fl,Will Coleman
Apr 16,home,Lincoln Trail,L,4-2,4,2,2.0,win,20190416_vsjq,4,0,0,,,,0,,1,,,2.0,win,20190416_vsjq,,,,0,0,,,3,,4,2019,2018-19,div1,Lake Land,lakelandcollege,willcoleman72fl,Will Coleman
Apr 28,home,Kaskaskia,L,3-2,3,2,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2019,2018-19,div1,Lake Land,lakelandcollege,willcoleman72fl,Will Coleman
Apr 29,home,Kaskaskia,L,6-0,6,0,6.0,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2019,2018-19,div1,Lake Land,lakelandcollege,willcoleman72fl,Will Coleman
May 6,home,Olney Central,L,7-2,7,2,5.0,win,,,,,,,,,,,,,5.0,win,,,,,,,,,,,,2019,2018-19,div1,Lake Land,lakelandcollege,willcoleman72fl,Will Coleman
May 6,home,Olney Central,L,6-5,6,5,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2019,2018-19,div1,Lake Land,lakelandcollege,willcoleman72fl,Will Coleman
May 7,home,Southwestern Illinois,W,2-0,2,0,2.0,win,20190507_q7wx,3,0,1,,,,0,,1,,,2.0,win,20190507_q7wx,,,,1,0,,,1,,3,2019,2018-19,div1,Lake Land,lakelandcollege,willcoleman72fl,Will Coleman
May 8,home,Frontier,W,6-4,6,4,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2019,2018-19,div1,Lake Land,lakelandcollege,willcoleman72fl,Will Coleman
