date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Feb 9,home,Northwest Mississippi,L,13-5,13,5,8.0,win,20150209_ju2f,3,0,1,1,,,0,2,,,,8.0,win,20150209_ju2f,,,,2,1,,,2,,5,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,michaelincesp7y,Michael Ince
Feb 9,home,Northwest Mississippi,W,4-3,4,3,1.0,win,20150209_b30d,3,0,0,,,,0,,2,,,1.0,win,20150209_b30d,,,,0,0,,1,,,3,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,michaelincesp7y,Michael Ince
Feb 12,home,Coahoma,W,7-1,7,1,6.0,win,20150212_uitl,4,0,1,,,,0,,,1,,6.0,win,20150212_uitl,,,,1,0,,,,,4,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,michaelincesp7y,Michael Ince
Mar 17,home,Jefferson (MO),W,4-0,4,0,4.0,win,20150317_27os,3,0,0,,,,0,,2,,,4.0,win,20150317_27os,,,,0,0,,,,,3,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,michaelincesp7y,Michael Ince
Mar 17,home,Jefferson (MO),L,12-4,12,4,8.0,win,20150317_ynpx,3,1,0,,,,0,1,1,,,8.0,win,20150317_ynpx,,,,0,0,,,,,4,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,michaelincesp7y,Michael Ince
Mar 23,home,Rhodes College JV,W,13-3,13,3,10.0,win,20150323_q12t,2,1,1,,1,,1,,,,,10.0,win,20150323_q12t,,,,3,1,,,,,2,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,michaelincesp7y,Michael Ince
Mar 27,home,Chattanooga State,W,10-4,10,4,6.0,win,20150327_vvgj,5,2,2,1,1,,1,,1,,,6.0,win,20150327_vvgj,,,,5,2,,,,,5,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,michaelincesp7y,Michael Ince
Mar 28,home,Chattanooga State,W,3-2,3,2,1.0,win,20150328_q3t7,3,1,1,,1,,0,,2,,,1.0,win,20150328_q3t7,,,,3,1,,,,,3,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,michaelincesp7y,Michael Ince
Mar 28,home,Chattanooga State,L,7-0,7,0,7.0,win,20150328_l1vz,3,0,0,,,,0,,1,,,7.0,win,20150328_l1vz,,,,0,0,,,,,3,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,michaelincesp7y,Michael Ince
Apr 10,home,Motlow State,W,13-5,13,5,8.0,win,20150410_dnc6,4,1,1,,,,0,1,,,,8.0,win,20150410_dnc6,1,,,1,0,,,,,6,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,michaelincesp7y,Michael Ince
Apr 11,home,Motlow State,W,5-4,5,4,1.0,win,20150411_53tu,4,1,1,,,,1,,,,,1.0,win,20150411_53tu,,,,1,0,,,,,4,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,michaelincesp7y,Michael Ince
Apr 11,home,Motlow State,L,8-2,8,2,6.0,win,20150411_srru,3,0,0,,,,0,,,,,6.0,win,20150411_srru,,,,0,0,,,,,3,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,michaelincesp7y,Michael Ince
Apr 24,home,Dyersburg State,,,,,7.0,win,,,,,,,,,,,,,7.0,win,,,,,,,,,,,,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,michaelincesp7y,Michael Ince
Apr 25,home,Dyersburg State,L,6-3,6,3,3.0,win,20150425_b9xy,3,0,1,,,,2,1,1,,,3.0,win,20150425_b9xy,,,,1,0,,1,,,4,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,michaelincesp7y,Michael Ince
Apr 25,home,Dyersburg State,L,6-5,6,5,1.0,win,20150425_5936,1,0,0,,,,0,,,,,1.0,win,20150425_5936,,,,0,0,,,1,,1,2015,2014-15,div1,Southwest Tennessee,southwesttennesseecommunitycollege,michaelincesp7y,Michael Ince
