date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Sep 10  #,home,Evangel University,,,,,,,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,brendanroopbg8z,Brendan Roop
Feb 8,home,Cloud County,L,6-2,6,2,4,win,20200208_2cgu,3,0,0,,,,0,,2,,,4.0,win,20200208_2cgu,,,,0,0,,,,,3,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,brendanroopbg8z,Brendan Roop
Feb 8,home,Cloud County,L,16-7,16,7,9,win,,,,,,,,,,,,,9.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,brendanroopbg8z,Brendan Roop
Feb 16,home,Minnesota Post Grad,W,11-1,11,1,10,win,20200216_z0o6,2,0,0,,,,0,1,,,,10.0,win,20200216_z0o6,,,,0,0,,,,,3,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,brendanroopbg8z,Brendan Roop
Feb 16,home,Minnesota Post Grad,W,9-0,9,0,9,win,,,,,,,,,,,,,9.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,brendanroopbg8z,Brendan Roop
Feb 17,home,Minnesota Post Grad,W,11-1,11,1,10,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,brendanroopbg8z,Brendan Roop
Feb 17,home,Minnesota Post Grad,W,12-5,12,5,7,win,20200217_ot8q,3,1,3,,,,1,,,2,,7.0,win,20200217_ot8q,,,,3,0,,,,,3,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,brendanroopbg8z,Brendan Roop
Feb 21,home,Ellsworth,L,8-6,8,6,2,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,brendanroopbg8z,Brendan Roop
Feb 21,home,Ellsworth,W,12-1,12,1,11,win,20200221_0rmd,4,1,2,,,,1,,1,,,11.0,win,20200221_0rmd,,,,2,0,,,,,4,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,brendanroopbg8z,Brendan Roop
Feb 22,home,Ellsworth,W,14-1,14,1,13,win,,,,,,,,,,,,,13.0,win,,,,,,,,,,,,2020,2019-20,div1,Fort Scott,fortscottcommunitycollege,brendanroopbg8z,Brendan Roop
