date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 13,home,Lake County,W,9-6,9,6,3,win,20210313_pk39,3,1,2,1,,1,3,,,,,3.0,win,20210313_pk39,,,,6,2,,,,,3,2021,2020-21,div1,South Suburban,southsuburbancollege,nickfiesn37f,Nick Fies
Mar 13,home,Lake County,W,11-10,11,10,1,win,20210313_3tfr,3,0,1,,,,1,1,,,,1.0,win,20210313_3tfr,,,,1,0,,1,,,4,2021,2020-21,div1,South Suburban,southsuburbancollege,nickfiesn37f,Nick Fies
Mar 14,home,Moraine Valley,W,6-5,6,5,1,win,20210314_1l4k,4,0,1,,,,1,,2,,,1.0,win,20210314_1l4k,,,,1,0,1,1,,,4,2021,2020-21,div1,South Suburban,southsuburbancollege,nickfiesn37f,Nick Fies
Mar 14,home,Moraine Valley,W,10-2,10,2,8,win,,,,,,,,,,,,,8.0,win,,,,,,,,,,,,2021,2020-21,div1,South Suburban,southsuburbancollege,nickfiesn37f,Nick Fies
Mar 17,home,Prairie State,W,11-1,11,1,10,win,20210317_vx2k,1,2,0,,,,0,2,,,,10.0,win,20210317_vx2k,,,,0,0,,1,1,1.00,3,2021,2020-21,div1,South Suburban,southsuburbancollege,nickfiesn37f,Nick Fies
Mar 20,home,Carl Sandburg,W,12-3,12,3,9,win,20210320_q8ca,2,2,2,2,,,2,1,,,,9.0,win,20210320_q8ca,,,,4,2,,,,,3,2021,2020-21,div1,South Suburban,southsuburbancollege,nickfiesn37f,Nick Fies
Mar 20,home,Carl Sandburg,W,8-6,8,6,2,win,20210320_yfek,1,0,0,,,,0,,,,,2.0,win,20210320_yfek,,,,0,0,,1,,,1,2021,2020-21,div1,South Suburban,southsuburbancollege,nickfiesn37f,Nick Fies
Mar 21,home,Sauk Valley,W,11-1,11,1,10,win,20210321_pbh2,3,1,1,,,,0,,1,,,10.0,win,20210321_pbh2,,,,1,0,,1,,,3,2021,2020-21,div1,South Suburban,southsuburbancollege,nickfiesn37f,Nick Fies
Mar 21,home,Sauk Valley,W,18-1,18,1,17,win,,,,,,,,,,,,,17.0,win,,,,,,,,,,,,2021,2020-21,div1,South Suburban,southsuburbancollege,nickfiesn37f,Nick Fies
Mar 22,home,McHenry County,W,11-7,11,7,4,win,20210322_srbz,3,0,0,,,,0,,2,,,4.0,win,20210322_srbz,1,,,0,0,,,,,4,2021,2020-21,div1,South Suburban,southsuburbancollege,nickfiesn37f,Nick Fies
Mar 26,home,DuPage,W,9-5,9,5,4,win,20210326_dooo,4,1,0,,,,0,1,1,,,4.0,win,20210326_dooo,,,,0,0,,2,,,5,2021,2020-21,div1,South Suburban,southsuburbancollege,nickfiesn37f,Nick Fies
Apr 2,home,Black Hawk-Moline,L,19-14,19,14,5,win,20210402_tkz9,0,0,0,,,,0,,,,,5.0,win,20210402_tkz9,,,,0,0,,,,,0,2021,2020-21,div1,South Suburban,southsuburbancollege,nickfiesn37f,Nick Fies
Apr 2,home,Black Hawk-Moline,L,8-2,8,2,6,win,,,,,,,,,,,,,6.0,win,,,,,,,,,,,,2021,2020-21,div1,South Suburban,southsuburbancollege,nickfiesn37f,Nick Fies
Apr 7,home,Roosevelt JV,W,21-5,21,5,16,win,20210407_ufhc,2,2,1,,,,1,,1,,,16.0,win,20210407_ufhc,1,,,1,0,,,,,3,2021,2020-21,div1,South Suburban,southsuburbancollege,nickfiesn37f,Nick Fies
Apr 9,home,Morton,W,14-1,14,1,13,win,20210409_rebd,3,0,0,,,,0,,1,,,13.0,win,20210409_rebd,,,,0,0,,,,,3,2021,2020-21,div1,South Suburban,southsuburbancollege,nickfiesn37f,Nick Fies
Apr 11,home,Madison,L,7-2,7,2,5,win,20210411_k2i5,2,0,0,,,,0,1,1,,,5.0,win,20210411_k2i5,,,,0,0,,,,,3,2021,2020-21,div1,South Suburban,southsuburbancollege,nickfiesn37f,Nick Fies
Apr 11,home,Madison,L,5-3,5,3,2,win,20210411_syg5,3,1,2,1,,,0,,,,,2.0,win,20210411_syg5,,,,3,1,,,,,3,2021,2020-21,div1,South Suburban,southsuburbancollege,nickfiesn37f,Nick Fies
Apr 12,home,Triton,W,25-1,25,1,24,win,20210412_9j0w,6,2,2,,,1,3,,1,,,24.0,win,20210412_9j0w,,,,5,1,,1,,,6,2021,2020-21,div1,South Suburban,southsuburbancollege,nickfiesn37f,Nick Fies
Apr 13,home,Parkland,W,11-10,11,10,1,win,20210413_4fqj,4,1,1,,,,0,1,2,,,1.0,win,20210413_4fqj,,,,1,0,,,,,5,2021,2020-21,div1,South Suburban,southsuburbancollege,nickfiesn37f,Nick Fies
Apr 15,home,Waubonsee,W,8-3,8,3,5,win,20210415_4g4v,4,0,1,,,,0,,1,,,5.0,win,20210415_4g4v,,,,1,0,1,2,,,4,2021,2020-21,div1,South Suburban,southsuburbancollege,nickfiesn37f,Nick Fies
Apr 18,home,Illinois Valley,W,11-0,11,0,11,win,20210418_nzy7,2,1,0,,,,0,1,1,,,11.0,win,20210418_nzy7,,,,0,0,,,1,,3,2021,2020-21,div1,South Suburban,southsuburbancollege,nickfiesn37f,Nick Fies
Apr 18,home,Illinois Valley,W,10-0,10,0,10,win,20210418_18q7,3,1,1,,,1,1,,,,,10.0,win,20210418_18q7,,,,4,1,,,1,,3,2021,2020-21,div1,South Suburban,southsuburbancollege,nickfiesn37f,Nick Fies
Apr 22,home,Oakton,W,13-3,13,3,10,win,20210422_0ku1,4,1,3,,,,0,,1,,,10.0,win,20210422_0ku1,,,,3,0,,,1,,4,2021,2020-21,div1,South Suburban,southsuburbancollege,nickfiesn37f,Nick Fies
Apr 24,home,Kankakee,W,9-6,9,6,3,win,20210424_oalu,4,0,1,1,,,2,,3,,,3.0,win,20210424_oalu,,,,2,1,,,,,4,2021,2020-21,div1,South Suburban,southsuburbancollege,nickfiesn37f,Nick Fies
Apr 26,home,Heartland,L,27-12,27,12,15,win,20210426_hgha,5,2,3,1,0,2,3,0,2,0,0,15.0,win,20210426_hgha,0,0,0,10,3,,0,,,5,2021,2020-21,div1,South Suburban,southsuburbancollege,nickfiesn37f,Nick Fies
Apr 27,home,Joliet,W,15-13,15,13,2,win,20210427_pq3x,3,0,1,,,,0,,1,,,2.0,win,20210427_pq3x,,,,1,0,,1,,,3,2021,2020-21,div1,South Suburban,southsuburbancollege,nickfiesn37f,Nick Fies
May 1,home,Bryant & Stratton College (WI),W,7-1,7,1,6,win,20210501_5fyn,4,0,0,,,,0,,2,,,6.0,win,20210501_5fyn,,,,0,0,,,1,,4,2021,2020-21,div1,South Suburban,southsuburbancollege,nickfiesn37f,Nick Fies
May 1,home,Bryant & Stratton College (WI),W,10-8,10,8,2,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2021,2020-21,div1,South Suburban,southsuburbancollege,nickfiesn37f,Nick Fies
May 4,home,Kishwaukee,W,4-3,4,3,1,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2021,2020-21,div1,South Suburban,southsuburbancollege,nickfiesn37f,Nick Fies
May 4,home,Kishwaukee,W,12-2,12,2,10,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2021,2020-21,div1,South Suburban,southsuburbancollege,nickfiesn37f,Nick Fies
May 13,home,Triton,W,8-4,8,4,4,win,,,,,,,,,,,,,4.0,win,,,,,,,,,,,,2021,2020-21,div1,South Suburban,southsuburbancollege,nickfiesn37f,Nick Fies
May 13,home,Kishwaukee,W,16-8,16,8,8,win,20210513_3xwt,1,1,1,,,,2,,,,,8.0,win,20210513_3xwt,,,,1,0,,,,,1,2021,2020-21,div1,South Suburban,southsuburbancollege,nickfiesn37f,Nick Fies
May 14,home,Triton,W,16-6,16,6,10,win,,,,,,,,,,,,,10.0,win,,,,,,,,,,,,2021,2020-21,div1,South Suburban,southsuburbancollege,nickfiesn37f,Nick Fies
May 20,home,Wabash Valley,L,15-4,15,4,11,win,,,,,,,,,,,,,11.0,win,,,,,,,,,,,,2021,2020-21,div1,South Suburban,southsuburbancollege,nickfiesn37f,Nick Fies
