date,location,opponent,result,score,team_score,opp_score,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Nov 3  #,home,ASA Miami,,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,zakaryspranklexl37,Zakary Sprankle
Nov 4  #,home,ASA Miami,,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,zakaryspranklexl37,Zakary Sprankle
Jan 27,home,Florida Memorial University,W,3-2,3,3,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,zakaryspranklexl37,Zakary Sprankle
Jan 27,home,Florida Memorial University,W,4-2,4,4,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,zakaryspranklexl37,Zakary Sprankle
Jan 28,away,Polk State,W,14-1,14,14,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,zakaryspranklexl37,Zakary Sprankle
Jan 30,home,Polk State,W,10-2,10,10,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,zakaryspranklexl37,Zakary Sprankle
Feb 2,home,ASA Miami,W,9-1,9,9,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,zakaryspranklexl37,Zakary Sprankle
Feb 3,home,ASA Miami,W,9-1,9,9,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,zakaryspranklexl37,Zakary Sprankle
Feb 5,home,Florida SouthWestern State,W,8-3,8,8,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,zakaryspranklexl37,Zakary Sprankle
Feb 6,home,State College of Florida,W,10-1,10,10,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,zakaryspranklexl37,Zakary Sprankle
Feb 7,away,Florida SouthWestern State,W,10-8,10,10,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,zakaryspranklexl37,Zakary Sprankle
Feb 9,home,vs. Florence-Darlington Tech,W,4-1,4,4,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,zakaryspranklexl37,Zakary Sprankle
Feb 10,home,vs. Chattahoochee Valley,L,22-5,22,22,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,zakaryspranklexl37,Zakary Sprankle
Feb 10,away,St. Johns River State,W,5-1,5,5,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,zakaryspranklexl37,Zakary Sprankle
Feb 12,away,State College of Florida,L,10-7,10,10,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,zakaryspranklexl37,Zakary Sprankle
Feb 14,home,Keiser University (Junior Varsity),W,19-2,19,19,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,zakaryspranklexl37,Zakary Sprankle
Feb 16,home,Hillsborough,W,9-4,9,9,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,zakaryspranklexl37,Zakary Sprankle
Feb 17,home,Hillsborough,W,5-3,5,5,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,zakaryspranklexl37,Zakary Sprankle
Feb 21,away,Indian River State,W,12-6,12,12,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,zakaryspranklexl37,Zakary Sprankle
Feb 23,home,Indian River State,W,2-0,2,2,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,zakaryspranklexl37,Zakary Sprankle
Feb 24,away,Indian River State,W,6-5,6,6,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,zakaryspranklexl37,Zakary Sprankle
Feb 26,home,Keiser University (Junior Varsity),,,,,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,zakaryspranklexl37,Zakary Sprankle
Feb 28,away,Palm Beach State,W,9-1,9,9,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,zakaryspranklexl37,Zakary Sprankle
Mar 2,home,Palm Beach State,W,9-1,9,9,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,zakaryspranklexl37,Zakary Sprankle
Mar 3,away,Palm Beach State,L,8-7,8,8,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,zakaryspranklexl37,Zakary Sprankle
Mar 7,home,Miami Dade,L,8-1,8,8,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,zakaryspranklexl37,Zakary Sprankle
Mar 9,away,Miami Dade,L,5-3,5,5,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,zakaryspranklexl37,Zakary Sprankle
Mar 10,home,Miami Dade,W,7-3,7,7,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,zakaryspranklexl37,Zakary Sprankle
Mar 14,home,ASA Miami,W,6-3,6,6,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,zakaryspranklexl37,Zakary Sprankle
Mar 16,home,Chipola,L,9-2,9,9,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,zakaryspranklexl37,Zakary Sprankle
Mar 17,home,Chipola,L,10-6,10,10,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,zakaryspranklexl37,Zakary Sprankle
Mar 17,home,Chipola,L,3-1,3,3,,,,,,,,,,,,,,,,,,,,,,2018,2017-18,div1,Broward,browardcollege,zakaryspranklexl37,Zakary Sprankle
