date,location,opponent,result,score,team_score,opp_score,game_score_diff_x,game_win_loss_x,game_id_x,AB,R,H,2B,3B,HR,RBI,BB,K,SB,CS,game_score_diff_y,game_win_loss_y,game_id_y,HBP,SF,SH,TB,XBH,HDP,GO,FO,GO/FO,PA,season,njcaa_season,njcaa_division,team,team_id,player_id,player_name
Mar 18,home,Southeastern Illinois,W,13-3,13,3,10.0,win,20170318_1ivn,2,1,2,,,,0,,,,,10.0,win,20170318_1ivn,,,,2,0,,,,,2,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
Mar 18,home,Southeastern Illinois,W,13-3,13,3,10.0,win,20170318_1ivn,2,1,2,,,,0,,,,,10.0,win,20170318_oe5i,,,,2,0,,,,,4,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
Mar 18,home,Southeastern Illinois,W,13-3,13,3,10.0,win,20170318_oe5i,3,0,2,,,,2,1,1,,,10.0,win,20170318_1ivn,,,,2,0,,,,,2,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
Mar 18,home,Southeastern Illinois,W,13-3,13,3,10.0,win,20170318_oe5i,3,0,2,,,,2,1,1,,,10.0,win,20170318_oe5i,,,,2,0,,,,,4,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
Mar 19,home,Rend Lake,L,3-2,3,2,1.0,win,20170319_2p7c,4,0,1,,,,0,,,,,1.0,win,20170319_2p7c,,,,1,0,,,,,4,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
Mar 21,home,Lindenwood-Belleville,W,6-0,6,0,6.0,win,20170321_c6a5,3,0,1,,,,0,,,,,6.0,win,20170321_c6a5,,,,1,0,,,,,3,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
Mar 21,home,Lindenwood Belleville,W,9-0,9,0,9.0,win,20170321_zddo,4,2,3,1,,,0,,1,1,,9.0,win,20170321_zddo,,,,4,1,,,,,4,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
Mar 23,home,Wabash Valley,L,11-3,11,3,8.0,win,20170323_8u9i,4,0,0,0,0,0,0,0,0,0,0,8.0,win,20170323_8u9i,0,0,0,0,0,,0,,,4,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
Apr 1,home,John A. Logan,W,10-9,10,9,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
Apr 1,home,John A. Logan,L,4-3,4,3,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
Apr 7,home,Southwestern Illinois,W,11-6,11,6,5.0,win,20170407_j3gc,5,0,0,,,,0,,1,,,5.0,win,20170407_j3gc,,,,0,0,,,,,5,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
Apr 11,home,Vincennes,L,6-2,6,2,4.0,win,20170411_h1g2,3,0,0,,,,0,,2,,,4.0,win,20170411_h1g2,,,,0,0,,,,,3,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
Apr 11,home,Vincennes,L,10-9,10,9,1.0,win,,,,,,,,,,,,,1.0,win,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
Apr 14,home,Frontier,W,14-3,14,3,11.0,win,,,,,,,,,,,,,11.0,win,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
Apr 14,home,Frontier,W,6-5,6,5,1.0,win,20170414_nt0m,1,0,0,,,,0,,1,,,1.0,win,20170414_nt0m,,,,0,0,,,,,1,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
Apr 19,home,Kaskaskia,L,3-2,3,2,1.0,win,20170419_rw9b,1,0,0,,,,0,,1,,,1.0,win,20170419_rw9b,,,,0,0,,,,,1,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
Apr 25,home,Lake Land,W,13-2,13,2,11.0,win,,,,,,,,,,,,,11.0,win,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
Apr 25,home,Lake Land,W,11-0,11,0,11.0,win,20170425_9b3s,3,2,2,,,1,3,,1,,,11.0,win,20170425_9b3s,,,,5,1,,,,,3,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
Apr 27,home,Shawnee,W,13-3,13,3,10.0,win,20170427_pu53,3,2,2,,,1,3,,,,,10.0,win,20170427_pu53,1,,,5,1,,,,,4,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
May 6,home,Olney Central,W,3-1,3,1,2.0,win,,,,,,,,,,,,,2.0,win,,,,,,,,,,,,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
May 6,home,Olney Central,L,16-5,16,5,11.0,win,20170506_n611,3,2,1,,,1,2,,,,,11.0,win,20170506_n611,,,,4,1,,,,,3,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
May 13,home,Southwestern Illinois,W,6-1,6,1,5.0,win,20170513_5703,4,0,1,,,,0,,,,,5.0,win,20170513_5703,,,,1,0,,,,,4,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
May 14,home,Southwestern Illinois,W,14-9,14,9,5.0,win,20170514_uf1t,4,0,0,,,,0,,1,,,5.0,win,20170514_uf1t,,,,0,0,,,,,4,2017,2016-17,div1,Lincoln Trail,lincolntrailcollege,bryantshellenbargerbtgr,Bryant Shellenbarger
