season,njcaa_season,team,team_id,GS,W,L,SV,IP,H,R,ER,BB,K,HR,W-L%,ERA,ERA+,WHIP,H9,HR9,BB9,K9,K/BB,RA9
2015,2014-15,Bishop State,bishopstatecommunitycollege,1.0,15.0,30.0,2.0,334.8,396.0,317.0,220.0,190.0,199.0,5.0,0.333,5.914,88.0,1.75,10.645,0.134,5.108,5.349,1.047,8.522
2015,2014-15,Bismarck State,bismarckstatecollege,44.0,20.0,24.0,0.0,276.3,403.0,316.0,217.0,158.0,150.0,19.0,0.455,7.068,74.0,2.03,13.127,0.619,5.147,4.886,0.949,10.293
2015,2014-15,Black Hawk-Moline,blackhawkcollegemoline,59.0,37.0,22.0,3.0,386.7,371.0,203.0,140.0,156.0,404.0,6.0,0.627,3.258,160.0,1.363,8.635,0.14,3.631,9.403,2.59,4.725
2015,2014-15,Blinn,blinncollege,53.0,28.0,26.0,5.0,415.9,487.0,265.0,213.0,173.0,348.0,32.0,0.519,4.609,113.0,1.587,10.539,0.692,3.744,7.531,2.012,5.735
2015,2014-15,Borough of Manhattan,boroughofmanhattancommunitycollege,26.0,2.0,24.0,0.0,139.3,249.0,350.0,298.0,224.0,89.0,16.0,0.077,19.253,27.0,3.396,16.088,1.034,14.472,5.75,0.397,22.613
2015,2014-15,Bossier Parish,bossierparishcommunitycollege,5.0,17.0,27.0,10.0,329.4,417.0,312.0,228.0,170.0,244.0,1.0,0.386,6.23,83.0,1.782,11.393,0.027,4.645,6.667,1.435,8.525
2015,2014-15,Bronx,bronxcommunitycollege,17.0,14.0,12.0,1.0,177.5,213.0,188.0,132.0,91.0,141.0,8.0,0.538,6.693,78.0,1.713,10.8,0.406,4.614,7.149,1.549,9.532
2015,2014-15,Brookdale,brookdalecommunitycollege,19.0,27.0,21.0,1.0,373.9,356.0,237.0,163.0,115.0,304.0,6.0,0.562,3.924,133.0,1.26,8.569,0.144,2.768,7.317,2.643,5.705
2015,2014-15,Broward,browardcollege,55.0,31.0,24.0,9.0,436.5,447.0,235.0,191.0,175.0,444.0,15.0,0.564,3.938,132.0,1.425,9.216,0.309,3.608,9.155,2.537,4.845
2015,2014-15,Brown Mackie,brownmackiecollege,46.0,8.0,17.0,2.0,288.2,434.0,380.0,306.0,185.0,183.0,29.0,0.32,9.556,54.0,2.148,13.553,0.906,5.777,5.715,0.989,11.867
2015,2014-15,Brunswick,brunswickcommunitycollege,33.0,28.0,18.0,6.0,331.0,326.0,236.0,161.0,184.0,256.0,10.0,0.609,4.378,119.0,1.541,8.864,0.272,5.003,6.961,1.391,6.417
2015,2014-15,Bucks County,buckscountycommunitycollege,2.0,2.0,9.0,0.0,128.5,193.0,262.0,156.0,96.0,42.0,0.0,0.182,10.926,48.0,2.249,13.518,0.0,6.724,2.942,0.438,18.35
2015,2014-15,Bunker Hill,bunkerhillcommunitycollege,10.0,9.0,7.0,0.0,119.0,118.0,87.0,64.0,77.0,78.0,0.0,0.562,4.84,107.0,1.639,8.924,0.0,5.824,5.899,1.013,6.58
2015,2014-15,Butler,butlercommunitycollegeks,60.0,28.0,28.0,3.0,434.3,452.0,294.0,245.0,246.0,338.0,44.0,0.5,5.077,102.0,1.607,9.367,0.912,5.098,7.004,1.374,6.093
2015,2014-15,CCBC Catonsville,ccbccatonsville,47.0,21.0,26.0,7.0,300.5,406.0,320.0,249.0,168.0,248.0,30.0,0.447,7.458,70.0,1.91,12.16,0.899,5.032,7.428,1.476,9.584
2015,2014-15,CCBC Dundalk,ccbcdundalk,13.0,9.0,26.0,2.0,242.7,310.0,278.0,202.0,160.0,168.0,13.0,0.257,7.491,69.0,1.937,11.496,0.482,5.933,6.23,1.05,10.309
2015,2014-15,CCBC Essex,ccbcessex,43.0,24.0,19.0,7.0,309.1,329.0,233.0,197.0,171.0,253.0,10.0,0.558,5.736,91.0,1.618,9.579,0.291,4.979,7.367,1.48,6.784
2015,2014-15,Calhoun,calhouncommunitycollege,39.0,14.0,24.0,3.0,278.7,307.0,202.0,174.0,139.0,185.0,11.0,0.368,5.619,93.0,1.6,9.914,0.355,4.489,5.974,1.331,6.523
2015,2014-15,Camden County,camdencountycollege,1.0,15.0,15.0,2.0,237.2,275.0,173.0,126.0,116.0,161.0,5.0,0.5,4.781,109.0,1.648,10.434,0.19,4.401,6.109,1.388,6.564
2015,2014-15,Carl Albert State,carlalbertstatecollege,0.0,24.0,22.0,10.0,316.9,407.0,300.0,250.0,191.0,266.0,48.0,0.522,7.1,73.0,1.887,11.559,1.363,5.424,7.554,1.393,8.52
2015,2014-15,Carl Sandburg,carlsandburgcollege,7.0,15.0,8.0,6.0,183.1,208.0,118.0,98.0,67.0,163.0,17.0,0.652,4.817,108.0,1.502,10.224,0.836,3.293,8.012,2.433,5.8
2015,2014-15,Catawba Valley,catawbavalleycommunitycollege,54.0,38.0,19.0,11.0,416.2,424.0,246.0,162.0,156.0,367.0,20.0,0.667,3.503,149.0,1.394,9.169,0.432,3.373,7.936,2.353,5.32
2015,2014-15,Cecil,cecilcollege,52.0,28.0,17.0,4.0,354.6,396.0,316.0,222.0,196.0,349.0,36.0,0.622,5.635,92.0,1.669,10.051,0.914,4.975,8.858,1.781,8.02
2015,2014-15,Central Alabama,centralalabamacommunitycollege,49.0,18.0,25.0,5.0,335.8,416.0,266.0,192.0,152.0,229.0,4.0,0.419,5.146,101.0,1.691,11.149,0.107,4.074,6.138,1.507,7.129
2015,2014-15,Central Arizona,centralarizonacollege,55.0,36.0,19.0,11.0,428.0,419.0,235.0,181.0,172.0,387.0,17.0,0.655,3.806,137.0,1.381,8.811,0.357,3.617,8.138,2.25,4.942
2015,2014-15,Central Florida,collegeofcentralflorida,40.0,28.0,21.0,9.0,389.7,416.0,207.0,181.0,145.0,295.0,12.0,0.571,4.18,124.0,1.44,9.607,0.277,3.349,6.813,2.034,4.781
2015,2014-15,Central Lakes,centrallakescollegebrainerd,5.0,4.0,5.0,1.0,78.6,94.0,66.0,53.0,40.0,57.0,4.0,0.444,6.069,86.0,1.705,10.763,0.458,4.58,6.527,1.425,7.557
2015,2014-15,Century,centurycollege,4.0,39.0,9.0,6.0,308.8,331.0,223.0,165.0,155.0,280.0,24.0,0.812,4.809,108.0,1.574,9.647,0.699,4.517,8.161,1.806,6.499
2015,2014-15,Chandler-Gilbert,chandlergilbertcommunitycollege,0.0,13.0,22.0,2.0,441.1,525.0,388.0,273.0,251.0,311.0,16.0,0.371,5.57,93.0,1.759,10.712,0.326,5.121,6.345,1.239,7.917
2015,2014-15,Chattahoochee Valley,chattahoocheevalleycommunitycollege,60.0,43.0,17.0,9.0,446.8,382.0,220.0,149.0,226.0,364.0,9.0,0.717,3.001,173.0,1.361,7.695,0.181,4.552,7.332,1.611,4.432
2015,2014-15,Chattanooga State,chattanoogastatecommunitycollege,20.0,31.0,14.0,6.0,317.6,338.0,212.0,179.0,145.0,274.0,31.0,0.689,5.072,103.0,1.521,9.578,0.878,4.109,7.764,1.89,6.008
2015,2014-15,Chesapeake,chesapeakecollege,41.0,15.0,26.0,1.0,265.5,351.0,250.0,209.0,147.0,164.0,17.0,0.366,7.085,73.0,1.876,11.898,0.576,4.983,5.559,1.116,8.475
2015,2014-15,Chipola,chipolacollege,51.0,38.0,13.0,9.0,402.0,384.0,200.0,141.0,160.0,406.0,10.0,0.745,3.157,165.0,1.353,8.597,0.224,3.582,9.09,2.538,4.478
2015,2014-15,Cisco,ciscocollege,0.0,32.0,14.0,1.0,382.1,420.0,279.0,208.0,187.0,375.0,27.0,0.696,4.899,106.0,1.589,9.893,0.636,4.405,8.833,2.005,6.572
2015,2014-15,Clarendon,clarendoncollege,43.0,7.0,3.0,2.0,376.7,522.0,387.0,306.0,186.0,384.0,40.0,0.7,7.311,71.0,1.879,12.471,0.956,4.444,9.174,2.065,9.246
2015,2014-15,Cleveland State,clevelandstatecommunitycollege,46.0,24.0,22.0,4.0,316.2,336.0,272.0,215.0,233.0,328.0,26.0,0.522,6.12,85.0,1.799,9.564,0.74,6.632,9.336,1.408,7.742
2015,2014-15,Clinton (NY),clintoncommunitycollege,23.0,0.0,13.0,0.0,160.3,298.0,325.0,230.0,136.0,59.0,25.0,0.0,12.913,40.0,2.707,16.731,1.404,7.636,3.313,0.434,18.247
2015,2014-15,Cloud County,cloudcountycommunitycollege,0.0,16.0,34.0,3.0,338.6,477.0,357.0,266.0,199.0,334.0,36.0,0.32,7.07,74.0,1.996,12.679,0.957,5.289,8.878,1.678,9.489
2015,2014-15,Coahoma,coahomacommunitycollege,39.0,7.0,33.0,2.0,289.4,400.0,336.0,260.0,193.0,187.0,10.0,0.175,8.086,64.0,2.049,12.44,0.311,6.002,5.815,0.969,10.449
2015,2014-15,Coastal Alabama - Bay Minette,faulknerstatecommunitycollege,51.0,29.0,22.0,10.0,355.4,406.0,282.0,209.0,193.0,169.0,11.0,0.569,5.293,98.0,1.685,10.281,0.279,4.887,4.28,0.876,7.141
2015,2014-15,Coastal Alabama - Brewton,jeffersondaviscommunitycollege,0.0,20.0,31.0,8.0,355.7,467.0,280.0,218.0,156.0,274.0,12.0,0.392,5.516,94.0,1.751,11.816,0.304,3.947,6.933,1.756,7.085
2015,2014-15,Coastal Alabama - Monroeville,alabamasoutherncommunitycollege,50.0,23.0,27.0,1.0,362.9,411.0,289.0,195.0,175.0,278.0,12.0,0.46,4.836,108.0,1.615,10.193,0.298,4.34,6.894,1.589,7.167
2015,2014-15,Coastal Bend,coastalbendcollege,42.0,15.0,26.0,2.0,268.8,299.0,224.0,156.0,157.0,239.0,13.0,0.366,5.223,100.0,1.696,10.011,0.435,5.257,8.002,1.522,7.5
2015,2014-15,Cochise,cochisecollege,60.0,43.0,16.0,12.0,461.9,435.0,223.0,169.0,165.0,375.0,18.0,0.729,3.293,158.0,1.299,8.476,0.351,3.215,7.307,2.273,4.345
2015,2014-15,Coffeyville,coffeyvillecommunitycollege,61.0,29.0,32.0,11.0,442.5,564.0,419.0,315.0,261.0,362.0,39.0,0.475,6.407,81.0,1.864,11.471,0.793,5.308,7.363,1.387,8.522
2015,2014-15,Colby,colbycommunitycollege,4.0,22.0,26.0,7.0,349.6,417.0,264.0,198.0,153.0,277.0,22.0,0.458,5.097,102.0,1.63,10.735,0.566,3.939,7.131,1.81,6.796
2015,2014-15,Colorado Northwestern,coloradonorthwesterncommunitycollege,46.0,13.0,30.0,3.0,332.1,410.0,296.0,202.0,189.0,218.0,11.0,0.302,5.474,95.0,1.804,11.111,0.298,5.122,5.908,1.153,8.022
2015,2014-15,Columbia State,columbiastatecommunitycollege,42.0,30.0,17.0,1.0,357.6,347.0,220.0,167.0,189.0,375.0,14.0,0.638,4.203,124.0,1.499,8.733,0.352,4.757,9.438,1.984,5.537
2015,2014-15,Columbia-Greene,columbiagreenecommunitycollege,14.0,8.0,16.0,1.0,185.4,236.0,205.0,130.0,96.0,102.0,6.0,0.333,6.311,82.0,1.791,11.456,0.291,4.66,4.951,1.062,9.951
2015,2014-15,Connors State,connorsstatecollege,52.0,41.0,11.0,9.0,381.7,355.0,233.0,168.0,183.0,367.0,34.0,0.788,3.961,131.0,1.409,8.37,0.802,4.315,8.653,2.005,5.494
2015,2014-15,Copiah-Lincoln,copiahlincolncommunitycollege,6.0,15.0,27.0,4.0,285.3,447.0,347.0,245.0,125.0,173.0,3.0,0.357,7.729,67.0,2.005,14.101,0.095,3.943,5.457,1.384,10.946
2015,2014-15,Corning,corningcommunitycollege,2.0,12.0,21.0,0.0,217.6,221.0,191.0,137.0,106.0,143.0,7.0,0.364,5.666,92.0,1.503,9.141,0.29,4.384,5.915,1.349,7.9
2015,2014-15,Cowley,cowleycountycommunitycollege,59.0,52.0,4.0,10.0,403.6,421.0,264.0,214.0,152.0,360.0,30.0,0.929,4.772,109.0,1.42,9.388,0.669,3.389,8.028,2.368,5.887
2015,2014-15,Crowder,crowdercollege,47.0,28.0,19.0,10.0,348.6,424.0,284.0,206.0,194.0,314.0,24.0,0.596,5.318,98.0,1.773,10.947,0.62,5.009,8.107,1.619,7.332
2015,2014-15,Cuyahoga,cuyahogacommunitycollege,54.0,36.0,20.0,11.0,381.8,383.0,289.0,222.0,231.0,251.0,20.0,0.643,5.233,99.0,1.608,9.028,0.471,5.445,5.917,1.087,6.812
2015,2014-15,Dakota,dakotacollegeatbottineau,31.0,4.0,26.0,0.0,183.8,341.0,301.0,267.0,116.0,112.0,6.0,0.133,13.074,40.0,2.486,16.697,0.294,5.68,5.484,0.966,14.739
2015,2014-15,Dakota County Tech,dakotacountytechnicalcollege,40.0,20.0,18.0,3.0,263.8,323.0,254.0,177.0,164.0,273.0,9.0,0.526,6.039,86.0,1.846,11.02,0.307,5.595,9.314,1.665,8.666
2015,2014-15,Dallas College - Brookhaven,brookhavencollege,47.0,32.0,15.0,6.0,355.5,327.0,190.0,131.0,142.0,342.0,11.0,0.681,3.316,157.0,1.319,8.278,0.278,3.595,8.658,2.408,4.81
2015,2014-15,Dallas College - Cedar Valley,cedarvalleycollege,45.0,15.0,30.0,4.0,324.3,432.0,285.0,223.0,159.0,220.0,19.0,0.333,6.189,84.0,1.822,11.989,0.527,4.413,6.105,1.384,7.909
2015,2014-15,Dallas College - Eastfield,eastfieldcollege,0.0,34.0,10.0,6.0,335.2,358.0,214.0,162.0,139.0,346.0,4.0,0.773,4.35,120.0,1.483,9.612,0.107,3.732,9.29,2.489,5.746
2015,2014-15,Dallas College - Mountain View,mountainviewcollege,10.0,8.0,33.0,3.0,318.2,424.0,396.0,324.0,212.0,224.0,38.0,0.195,9.164,57.0,1.999,11.992,1.075,5.996,6.336,1.057,11.201
2015,2014-15,Dallas College - North Lake,northlakecollege,1.0,22.0,13.0,6.0,313.2,298.0,197.0,143.0,126.0,279.0,18.0,0.629,4.109,127.0,1.354,8.563,0.517,3.621,8.017,2.214,5.661
2015,2014-15,Dallas College - Richland,richlandcollege,38.0,23.0,26.0,8.0,368.2,441.0,285.0,226.0,163.0,336.0,22.0,0.469,5.524,94.0,1.64,10.779,0.538,3.984,8.213,2.061,6.966
2015,2014-15,Danville,danvillecommunitycollege,2.0,17.0,23.0,3.0,264.3,316.0,217.0,171.0,142.0,173.0,0.0,0.425,5.823,89.0,1.733,10.76,0.0,4.835,5.891,1.218,7.389
2015,2014-15,Danville Area,danvilleareacommunitycollege,51.0,28.0,23.0,12.0,366.1,389.0,235.0,191.0,171.0,244.0,10.0,0.549,4.695,111.0,1.53,9.563,0.246,4.204,5.998,1.427,5.777
2015,2014-15,Darton State,dartonstatecollege,58.0,39.0,19.0,11.0,433.3,490.0,256.0,199.0,128.0,235.0,23.0,0.672,4.133,126.0,1.426,10.178,0.478,2.659,4.881,1.836,5.317
2015,2014-15,Dawson,dawsoncommunitycollege,39.0,14.0,25.0,2.0,245.2,382.0,365.0,271.0,185.0,185.0,0.0,0.359,9.947,52.0,2.312,14.021,0.0,6.79,6.79,1.0,13.397
2015,2014-15,Daytona State,daytonastatecollege,41.0,24.0,17.0,6.0,343.9,311.0,153.0,108.0,108.0,305.0,9.0,0.585,2.826,184.0,1.218,8.139,0.236,2.826,7.982,2.824,4.004
2015,2014-15,Dean,deancollege,0.0,13.0,10.0,5.0,161.7,171.0,132.0,81.0,98.0,101.0,3.0,0.565,4.508,115.0,1.664,9.518,0.167,5.455,5.622,1.031,7.347
2015,2014-15,Delaware County,delawarecountycommunitycollege,1.0,0.0,1.0,0.0,1.3,14.0,27.0,26.0,16.0,1.0,3.0,0.0,180.0,3.0,23.077,96.923,20.769,110.769,6.923,0.062,186.923
2015,2014-15,Delaware Tech-Owens,delawaretechnicalcommunitycollegeowe,2.0,14.0,12.0,2.0,200.0,242.0,134.0,100.0,75.0,175.0,5.0,0.538,4.5,116.0,1.585,10.89,0.225,3.375,7.875,2.333,6.03
2015,2014-15,Delgado,delgadocommunitycollege,14.0,31.0,16.0,8.0,308.1,324.0,206.0,179.0,173.0,323.0,26.0,0.66,5.229,99.0,1.613,9.464,0.759,5.054,9.435,1.867,6.018
2015,2014-15,Delta,deltacollege,53.0,30.0,22.0,12.0,349.3,382.0,277.0,202.0,246.0,293.0,10.0,0.577,5.205,100.0,1.798,9.843,0.258,6.338,7.549,1.191,7.137
2015,2014-15,Des Moines Area,desmoinesareacommunitycollege,56.0,26.0,30.0,10.0,381.2,489.0,391.0,293.0,242.0,400.0,45.0,0.464,6.918,75.0,1.918,11.545,1.062,5.714,9.444,1.653,9.231
2015,2014-15,Dodge City,dodgecitycommunitycollege,62.0,42.0,20.0,9.0,448.5,477.0,269.0,215.0,175.0,441.0,30.0,0.677,4.314,121.0,1.454,9.572,0.602,3.512,8.849,2.52,5.398
2015,2014-15,DuPage,collegeofdupage,5.0,39.0,20.0,10.0,404.7,430.0,255.0,189.0,183.0,299.0,8.0,0.661,4.203,124.0,1.515,9.563,0.178,4.07,6.649,1.634,5.671
2015,2014-15,Dutchess,dutchesscommunitycollege,22.0,3.0,8.0,3.0,152.3,210.0,181.0,123.0,107.0,95.0,3.0,0.273,7.269,72.0,2.081,12.41,0.177,6.323,5.614,0.888,10.696
2015,2014-15,Dyersburg State,dyersburgstatecommunitycollege,43.0,26.0,18.0,3.0,319.1,391.0,246.0,203.0,168.0,273.0,19.0,0.591,5.725,91.0,1.752,11.028,0.536,4.738,7.7,1.625,6.938
2015,2014-15,East Central (MS),eastcentralcommunitycollege,44.0,26.0,18.0,1.0,308.5,322.0,224.0,173.0,168.0,286.0,11.0,0.591,5.047,103.0,1.588,9.394,0.321,4.901,8.344,1.702,6.535
2015,2014-15,East Georgia State,eastgeorgiacollege,45.0,16.0,28.0,8.0,324.4,338.0,242.0,163.0,219.0,250.0,8.0,0.364,4.522,115.0,1.717,9.377,0.222,6.076,6.936,1.142,6.714
2015,2014-15,East Mississippi,eastmississippicommunitycollege,47.0,29.0,18.0,9.0,331.6,368.0,233.0,191.0,183.0,269.0,32.0,0.617,5.184,100.0,1.662,9.988,0.869,4.967,7.301,1.47,6.324
2015,2014-15,Eastern Arizona,easternarizonacollege,51.0,20.0,30.0,3.0,356.7,415.0,274.0,209.0,132.0,295.0,19.0,0.4,5.273,99.0,1.534,10.471,0.479,3.331,7.443,2.235,6.913
2015,2014-15,Eastern Florida State,easternfloridastatecollege,50.0,30.0,21.0,10.0,421.4,413.0,244.0,159.0,133.0,348.0,7.0,0.588,3.396,153.0,1.296,8.821,0.15,2.841,7.432,2.617,5.211
2015,2014-15,Eastern Oklahoma State,easternoklahomastatecollege,53.0,31.0,22.0,11.0,364.7,372.0,257.0,168.0,178.0,348.0,20.0,0.585,4.146,125.0,1.508,9.18,0.494,4.393,8.588,1.955,6.342
2015,2014-15,El Paso,elpasocommunitycollege,55.0,23.0,32.0,11.0,366.3,564.0,432.0,341.0,178.0,304.0,52.0,0.418,8.378,62.0,2.026,13.857,1.278,4.373,7.469,1.708,10.614
2015,2014-15,Elgin,elgincommunitycollege,1.0,40.0,13.0,7.0,380.2,331.0,157.0,117.0,119.0,329.0,12.0,0.755,2.77,188.0,1.184,7.835,0.284,2.817,7.788,2.765,3.716
2015,2014-15,Ellsworth,ellsworthcommunitycollege,34.0,18.0,40.0,5.0,383.2,576.0,538.0,362.0,307.0,312.0,62.0,0.31,8.502,61.0,2.304,13.528,1.456,7.21,7.328,1.016,12.636
2015,2014-15,Enterprise State,enterprisestatecommunitycollege,1.0,4.0,18.0,1.0,271.0,367.0,258.0,205.0,136.0,121.0,0.0,0.182,6.808,76.0,1.856,12.188,0.0,4.517,4.018,0.89,8.568
2015,2014-15,Erie,eriecommunitycollege,55.0,38.0,17.0,13.0,365.0,385.0,256.0,201.0,200.0,295.0,11.0,0.691,4.956,105.0,1.603,9.493,0.271,4.932,7.274,1.475,6.312
2015,2014-15,Finger Lakes,fingerlakescommunitycollege,46.0,20.0,25.0,5.0,285.0,404.0,318.0,216.0,174.0,235.0,12.0,0.444,6.821,76.0,2.028,12.758,0.379,5.495,7.421,1.351,10.042
2015,2014-15,Florence-Darlington Tech,florencedarlingtontechnicalcollege,50.0,36.0,14.0,6.0,332.3,270.0,165.0,116.0,198.0,320.0,11.0,0.72,3.142,166.0,1.408,7.313,0.298,5.363,8.667,1.616,4.469
2015,2014-15,Florida State Jacksonville,floridastatecollegeatjacksonville,2.0,12.0,31.0,5.0,361.8,426.0,266.0,200.0,172.0,219.0,9.0,0.279,4.975,105.0,1.653,10.597,0.224,4.279,5.448,1.273,6.617
2015,2014-15,Fort Scott,fortscottcommunitycollege,60.0,31.0,29.0,4.0,418.4,519.0,327.0,247.0,188.0,360.0,43.0,0.517,5.313,98.0,1.69,11.164,0.925,4.044,7.744,1.915,7.034
2015,2014-15,Frank Phillips,frankphillipscollege,53.0,14.0,22.0,4.0,374.1,523.0,370.0,359.0,233.0,289.0,68.0,0.389,8.637,60.0,2.021,12.582,1.636,5.605,6.953,1.24,8.901
2015,2014-15,Frederick,frederickcommunitycollege,59.0,50.0,9.0,16.0,407.8,373.0,209.0,164.0,175.0,354.0,17.0,0.847,3.619,144.0,1.344,8.232,0.375,3.862,7.813,2.023,4.613
2015,2014-15,Fulton-Montgomery,fultonmontgomerycommunitycollege,29.0,7.0,22.0,0.0,163.9,258.0,240.0,212.0,126.0,148.0,13.0,0.241,11.641,45.0,2.343,14.167,0.714,6.919,8.127,1.175,13.179
2015,2014-15,Galveston,galvestoncollege,7.0,32.0,19.0,11.0,396.6,391.0,219.0,160.0,178.0,325.0,23.0,0.627,3.631,143.0,1.435,8.873,0.522,4.039,7.375,1.826,4.97
2015,2014-15,Garden City,gardencitycommunitycollege,55.0,28.0,27.0,8.0,377.8,511.0,366.0,264.0,184.0,403.0,24.0,0.509,6.289,83.0,1.84,12.173,0.572,4.383,9.6,2.19,8.719
2015,2014-15,Garrett,garrettcollege,46.0,30.0,19.0,7.0,311.7,384.0,281.0,165.0,229.0,257.0,11.0,0.612,4.764,109.0,1.967,11.088,0.318,6.612,7.421,1.122,8.114
2015,2014-15,GateWay (AZ),gatewaycommunitycollegeaz,56.0,28.0,28.0,12.0,440.2,474.0,287.0,239.0,215.0,367.0,15.0,0.5,4.886,106.0,1.565,9.691,0.307,4.396,7.503,1.707,5.868
2015,2014-15,Genesee,geneseecommunitycollege,11.0,9.0,17.0,4.0,236.6,265.0,235.0,172.0,152.0,177.0,15.0,0.346,6.543,80.0,1.762,10.08,0.571,5.782,6.733,1.164,8.939
2015,2014-15,Georgia Highlands,georgiahighlandscollege,52.0,19.0,19.0,8.0,375.6,371.0,240.0,161.0,220.0,359.0,12.0,0.5,3.858,135.0,1.573,8.89,0.288,5.272,8.602,1.632,5.751
2015,2014-15,Georgia Perimeter,georgiaperimetercollege,57.0,33.0,24.0,11.0,392.5,351.0,236.0,156.0,216.0,426.0,2.0,0.579,3.577,145.0,1.445,8.048,0.046,4.953,9.768,1.972,5.411
2015,2014-15,Glen Oaks,glenoakscommunitycollege,30.0,1.0,6.0,0.0,18.5,40.0,24.0,16.0,11.0,13.0,0.0,0.143,7.784,67.0,2.757,19.459,0.0,5.351,6.324,1.182,11.676
2015,2014-15,Glendale,glendalecommunitycollege,1.0,13.0,23.0,3.0,412.1,457.0,329.0,220.0,186.0,282.0,9.0,0.361,4.805,108.0,1.56,9.981,0.197,4.062,6.159,1.516,7.185
2015,2014-15,Gordon State,gordonstatecollege,51.0,20.0,30.0,5.0,361.2,459.0,287.0,224.0,192.0,267.0,8.0,0.4,5.581,93.0,1.802,11.437,0.199,4.784,6.653,1.391,7.151
2015,2014-15,Grand Rapids,grandrapidscommunitycollege,51.0,13.0,28.0,1.0,314.4,486.0,408.0,284.0,208.0,217.0,13.0,0.317,8.13,64.0,2.207,13.912,0.372,5.954,6.212,1.043,11.679
2015,2014-15,Grayson,graysoncountycollege,0.0,35.0,14.0,0.0,398.4,479.0,293.0,249.0,185.0,360.0,27.0,0.714,5.625,92.0,1.667,10.821,0.61,4.179,8.133,1.946,6.619
2015,2014-15,Guilford Tech,guilfordtechnicalcommunitycollege,31.0,10.0,20.0,3.0,209.4,209.0,149.0,116.0,118.0,187.0,8.0,0.333,4.986,104.0,1.562,8.983,0.344,5.072,8.037,1.585,6.404
2015,2014-15,Gulf Coast State,gulfcoaststatecollege,54.0,34.0,20.0,7.0,411.2,386.0,205.0,152.0,141.0,375.0,17.0,0.63,3.327,156.0,1.282,8.448,0.372,3.086,8.208,2.66,4.487
2015,2014-15,Hagerstown,hagerstowncommunitycollege,4.0,33.0,20.0,5.0,363.1,442.0,294.0,232.0,166.0,278.0,15.0,0.623,5.75,90.0,1.674,10.956,0.372,4.115,6.891,1.675,7.287
2015,2014-15,Harford,harfordcommunitycollege,58.0,43.0,15.0,3.0,375.0,399.0,262.0,196.0,184.0,323.0,24.0,0.741,4.704,111.0,1.555,9.576,0.576,4.416,7.752,1.755,6.288
2015,2014-15,Harper,harpercollege,45.0,12.0,32.0,5.0,291.0,430.0,316.0,232.0,157.0,158.0,10.0,0.273,7.175,73.0,2.017,13.299,0.309,4.856,4.887,1.006,9.773
2015,2014-15,Heartland,heartlandcommunitycollege,59.0,46.0,13.0,12.0,414.7,385.0,216.0,139.0,201.0,383.0,3.0,0.78,3.017,172.0,1.413,8.355,0.065,4.362,8.312,1.905,4.688
2015,2014-15,Henry Ford,henryfordcollege,33.0,22.0,17.0,6.0,256.4,252.0,195.0,132.0,173.0,237.0,5.0,0.564,4.633,112.0,1.658,8.846,0.176,6.073,8.319,1.37,6.845
2015,2014-15,Herkimer,herkimercollege,44.0,48.0,6.0,9.0,341.2,310.0,168.0,136.0,116.0,364.0,11.0,0.889,3.587,145.0,1.249,8.177,0.29,3.06,9.601,3.138,4.431
2015,2014-15,Hesston,hesstoncollege,1.0,18.0,25.0,3.0,268.3,368.0,283.0,192.0,144.0,223.0,21.0,0.419,6.441,81.0,1.908,12.344,0.704,4.83,7.48,1.549,9.493
2015,2014-15,Highland (IL),highlandcommunitycollegeillinois,29.0,6.0,7.0,0.0,184.6,320.0,259.0,183.0,98.0,111.0,8.0,0.462,8.922,58.0,2.264,15.601,0.39,4.778,5.412,1.133,12.627
2015,2014-15,Highland (KS),highlandcommunitycollegekansas,49.0,15.0,38.0,5.0,352.2,553.0,527.0,437.0,310.0,212.0,57.0,0.283,11.167,47.0,2.45,14.131,1.457,7.922,5.417,0.684,13.467
2015,2014-15,Hill,hillcollege,50.0,22.0,21.0,1.0,361.3,430.0,352.0,285.0,186.0,326.0,43.0,0.512,7.099,73.0,1.705,10.711,1.071,4.633,8.121,1.753,8.768
2015,2014-15,Hillsborough,hillsboroughcommunitycollege,1.0,22.0,28.0,7.0,412.1,395.0,230.0,157.0,143.0,354.0,14.0,0.44,3.429,152.0,1.306,8.627,0.306,3.123,7.731,2.476,5.023
2015,2014-15,Hinds,hindscommunitycollege,7.0,43.0,7.0,14.0,354.0,348.0,175.0,150.0,112.0,323.0,13.0,0.86,3.814,136.0,1.299,8.847,0.331,2.847,8.212,2.884,4.449
2015,2014-15,Holmes,holmescommunitycollege,2.0,22.0,20.0,5.0,293.5,349.0,249.0,173.0,160.0,250.0,21.0,0.524,5.305,98.0,1.734,10.702,0.644,4.906,7.666,1.562,7.635
2015,2014-15,Holyoke,holyokecommunitycollege,20.0,11.0,10.0,0.0,149.6,150.0,115.0,100.0,86.0,77.0,3.0,0.524,6.016,86.0,1.578,9.024,0.18,5.174,4.632,0.895,6.918
2015,2014-15,Howard (TX),howardcollege,58.0,42.0,15.0,12.0,404.9,497.0,352.0,281.0,207.0,409.0,44.0,0.737,6.246,83.0,1.739,11.047,0.978,4.601,9.091,1.976,7.824
2015,2014-15,Hudson Valley,hudsonvalleycommunitycollege,8.0,20.0,12.0,3.0,203.8,221.0,147.0,104.0,126.0,165.0,7.0,0.625,4.593,113.0,1.703,9.76,0.309,5.564,7.287,1.31,6.492
